rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
75,Dele Alli,England,MF,Tottenham,Premier League,24,1996,15,620,0,1,1,0,0,2.0,2.0,15,26,0.00,0.15,18,11,36.8,0,9,7,3,0,0,0,0,0,0,0,0,275,345,79.7,882,85.3,90.8,45.0,9,15,7,7,25,44.0,56.0,15,18,5,16,0,12,33.3,0.58,0.00,0.00,42.1,3.19,0.00,0,2020-2021
76,Miguel Almirón,Paraguay,MF,Newcastle Utd,Premier League,26,1994,34,2429,4,1,5,4,0,3.2,3.2,70,90,0.15,0.04,49,29,25.0,4,19,25,20,1,0,0,0,0,0,0,0,708,895,79.1,2430,87.4,84.8,55.4,31,64,23,33,73,53.4,46.6,70,48,14,34,4,33,42.4,0.52,0.12,0.29,32.0,2.82,0.22,0,2020-2021
77,Marcos Alonso,Spain,DF,Chelsea,Premier League,29,1990,13,960,2,0,2,2,0,1.8,1.8,24,42,0.19,0.00,13,3,50.0,1,11,12,30,0,0,0,0,0,0,0,0,493,610,80.8,2506,90.8,83.3,49.0,15,29,8,32,17,52.9,47.1,24,18,4,9,2,22,40.9,0.84,0.09,0.22,60.5,3.38,0.28,0,2020-2021
78,Sergio Álvarez,Spain,MF,Eibar,La Liga,28,1992,27,1568,0,0,0,0,0,0.4,0.4,9,49,0.00,0.00,42,25,36.4,5,17,22,24,2,0,0,0,0,0,0,0,531,698,76.1,2527,77.4,84.7,63.2,6,43,2,35,10,80.0,20.0,9,11,1,12,0,6,33.3,0.11,0.00,0.00,50.0,1.09,0.00,0,2020-2021
79,Yeray Álvarez,Spain,DF,Athletic Club,La Liga,25,1995,23,1948,1,0,1,1,0,0.6,0.6,19,65,0.05,0.00,19,12,42.9,5,7,53,73,0,0,0,0,0,0,0,0,907,1107,81.9,6666,86.2,90.9,66.8,6,53,3,119,12,91.7,8.3,19,11,0,2,1,10,10.0,0.05,0.10,1.00,56.3,0.55,0.00,0,2020-2021
80,Bruno Alves,Portugal,DF,Parma,Serie A,38,1981,19,1632,1,0,1,1,0,0.4,0.4,0,50,0.06,0.00,13,10,77.8,12,5,26,81,0,0,0,0,0,0,0,0,790,931,84.9,7295,88.8,91.4,74.2,2,43,3,173,2,50.0,50.0,0,4,1,1,1,10,30.0,0.17,0.10,0.33,89.6,0.50,0.00,0,2020-2021
81,Steven Alzate,Colombia,MF,Brighton,Premier League,21,1998,15,896,1,0,1,1,0,0.8,0.8,16,39,0.10,0.00,17,8,40.0,1,7,8,10,0,0,0,0,0,0,0,0,403,449,89.8,1326,91.9,94.7,85.7,11,37,6,17,16,50.0,50.0,16,8,1,9,1,7,28.6,0.20,0.14,0.50,36.8,2.41,0.10,0,2020-2021
82,Ibrahim Amadou,France,MF,Angers,Ligue 1,27,1993,24,1504,0,0,0,0,0,1.5,1.5,14,63,0.00,0.00,39,26,39.5,4,10,23,25,0,0,0,0,0,0,0,0,582,691,84.2,3023,89.0,88.2,62.7,4,52,1,34,15,66.7,33.3,14,9,3,17,0,15,33.3,0.30,0.00,0.00,52.8,1.50,0.24,0,2020-2021
83,Romain Amalfitano,France,FW,Dijon,Ligue 1,30,1989,2,116,0,0,0,0,0,0.0,0.0,3,8,0.00,0.00,4,2,33.3,1,1,1,1,0,0,0,0,0,0,0,0,44,57,77.2,276,100.0,72.4,70.0,1,6,0,3,1,0.0,100.0,3,2,0,2,0,2,0.0,0.00,0.00,0,50.0,1.55,0.00,0,2020-2021
84,Emmanuel Amankwaa Akurugu,Ghana,DF,Getafe,La Liga,18,2001,1,45,0,0,0,0,0,0.0,0.0,2,0,0.00,0.00,0,0,0.0,0,1,2,1,0,0,0,0,0,0,0,0,9,14,64.3,36,83.3,75.0,50.0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0,2020-2021
85,Daniel Amartey,Ghana,DF,Leicester City,Premier League,25,1994,12,722,1,0,1,1,0,0.4,0.4,4,24,0.12,0.00,11,7,66.7,4,4,12,26,0,0,0,0,0,0,0,0,414,493,84.0,2296,91.3,87.1,60.5,0,15,2,61,3,33.3,66.7,4,4,0,3,1,3,33.3,0.12,0.33,1.00,54.3,0.62,0.00,0,2020-2021
86,Jordan Amavi,France,DF,Marseille,Ligue 1,26,1994,13,813,1,0,1,1,0,0.2,0.2,17,25,0.11,0.00,11,9,75.0,2,10,27,33,1,0,0,0,0,0,0,0,343,442,77.6,1736,81.9,83.1,83.0,5,11,6,36,20,60.0,40.0,17,19,2,9,1,4,25.0,0.11,0.25,1.00,67.6,1.88,0.44,0,2020-2021
87,Thierry Ambrose,gp GLP,FW,Metz,Ligue 1,23,1997,23,753,0,1,1,0,0,1.0,1.0,26,30,0.00,0.12,7,4,16.7,0,2,2,4,0,0,0,0,0,0,0,0,164,243,67.5,643,73.5,78.5,53.3,11,21,9,5,31,58.1,41.9,26,17,9,26,0,19,31.6,0.72,0.00,0.00,42.0,2.98,0.24,0,2020-2021
88,Wisdom Amey,Italy,DF,Bologna,Serie A,14,2005,1,2,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100.0,7,100.0,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,45.00,0.00,0,2020-2021
89,Nadiem Amiri,Germany,MF,Leverkusen,Bundesliga,23,1996,29,1890,2,6,8,2,0,2.2,2.2,45,113,0.10,0.29,12,7,21.2,3,15,12,7,0,0,0,0,0,0,0,0,930,1139,81.7,3793,90.6,86.2,60.7,38,96,27,19,39,53.8,46.2,45,34,8,23,2,42,33.3,0.67,0.05,0.14,16.0,3.81,0.48,0,2020-2021
90,Ethan Ampadu,Wales,DF,Sheffield Utd,Premier League,19,2000,25,2089,0,0,0,0,0,0.3,0.3,25,100,0.00,0.00,57,36,43.5,19,21,49,87,3,0,0,0,0,0,0,0,870,1087,80.0,5536,87.3,84.8,64.6,11,76,14,138,15,86.7,13.3,25,28,0,5,0,7,28.6,0.09,0.00,0.00,64.2,0.86,0.00,0,2020-2021
91,Sofyan Amrabat,Morocco,MF,Fiorentina,Serie A,23,1996,31,2441,0,0,0,0,0,0.4,0.4,38,151,0.00,0.00,39,22,37.5,5,25,23,12,0,0,0,0,0,0,0,0,1210,1378,87.8,5627,88.3,92.8,87.7,13,143,11,33,71,66.2,33.8,38,33,3,48,0,10,30.0,0.11,0.00,0.00,40.9,1.33,0.04,0,2020-2021
92,Jon Ander Garrido,Spain,MF,Cádiz,La Liga,30,1989,23,800,0,0,0,0,0,0.3,0.3,0,22,0.00,0.00,18,10,38.5,4,8,14,13,0,0,0,0,0,0,0,0,180,230,78.3,1025,81.3,80.4,81.0,2,22,1,24,3,66.7,33.3,0,2,0,5,0,5,20.0,0.11,0.00,0.00,45.8,1.13,0.23,0,2020-2021
93,Joachim Andersen,Denmark,DF,Fulham,Premier League,24,1996,31,2730,1,1,2,1,0,1.2,1.2,20,95,0.03,0.03,33,19,53.6,13,11,44,151,1,0,0,0,0,0,0,0,1609,1993,80.7,12812,87.0,90.6,57.0,8,130,6,309,11,81.8,18.2,20,13,1,3,1,13,23.1,0.10,0.08,0.33,69.0,0.99,0.10,0,2020-2021
94,Joachim Andersen,Denmark,DF,Lyon,Ligue 1,24,1996,3,192,0,0,0,0,0,0.3,0.3,4,12,0.00,0.00,2,1,100.0,1,0,2,6,0,0,0,0,0,0,0,0,105,117,89.7,794,95.7,92.2,72.2,0,11,0,14,2,50.0,50.0,4,1,0,2,0,5,0.0,0.00,0.00,0,100.0,0.47,0.00,0,2020-2021
95,Djavan Anderson,Netherlands,DF,Lazio,Serie A,25,1995,3,72,0,0,0,0,0,0.0,0.0,2,0,0.00,0.00,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,23,32,71.9,37,78.9,87.5,0.0,0,0,0,1,2,0.0,100.0,2,0,0,1,0,0,0,0.00,0,0,0,0.00,0.00,0,2020-2021
98,Sebastian Andersson,Sweden,FW,Köln,Bundesliga,29,1991,16,1126,3,0,3,2,1,6.2,5.4,6,20,0.24,0.00,3,2,12.5,3,7,2,9,0,0,0,0,0,0,0,0,168,247,68.0,346,75.0,65.1,60.0,6,15,4,13,6,66.7,33.3,6,7,5,9,3,39,33.3,1.04,0.05,0.15,55.6,1.12,0.24,0,2020-2021
99,Nícolas Andrade,Brazil,GK,Udinese,Serie A,32,1988,2,180,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,5,2.50,1,16.7,0,0.0,0,34,40,85.0,673,100.0,100.0,60.0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.0,2020-2021
100,Benjamin André,France,MF,Lille,Ligue 1,29,1990,35,2885,0,1,1,0,0,1.6,1.6,28,200,0.00,0.03,114,68,43.4,10,29,76,49,0,0,0,0,0,0,0,0,1703,2040,83.5,7377,90.0,85.8,65.6,22,194,7,78,44,65.9,34.1,28,43,3,40,0,19,36.8,0.22,0.00,0.00,50.3,2.00,0.16,0,2020-2021
101,Marcos André,Brazil,FW,Valladolid,La Liga,23,1996,23,1177,4,1,5,4,0,4.9,4.9,26,15,0.31,0.08,8,2,0.0,2,13,2,9,0,0,0,0,0,0,0,0,114,199,57.3,369,62.4,60.0,56.3,6,10,0,13,26,50.0,50.0,26,13,11,17,4,32,37.5,0.92,0.13,0.33,32.3,1.61,0.23,0,2020-2021
102,Robert Andrich,Germany,MF,Union Berlin,Bundesliga,25,1994,29,2526,5,2,7,5,0,2.6,2.6,25,128,0.18,0.07,51,24,45.3,6,34,51,31,2,0,0,0,0,0,0,0,1127,1442,78.2,5611,84.5,83.2,58.2,20,111,12,62,26,73.1,26.9,25,28,3,12,5,41,22.0,0.32,0.12,0.56,64.8,2.00,0.25,0,2020-2021
103,Victorien Angban,Ivory Coast,MF,Metz,Ligue 1,23,1996,26,1672,0,1,1,0,0,0.5,0.5,20,90,0.00,0.05,36,24,40.5,4,13,19,9,1,0,0,0,0,0,0,0,780,890,87.6,3981,90.8,90.9,79.7,12,81,6,20,31,67.7,32.3,20,18,1,30,0,6,16.7,0.05,0.00,0.00,41.9,1.35,0.05,0,2020-2021
105,José Ángel,Spain,DF,Eibar,La Liga,30,1989,14,901,0,0,0,0,0,0.0,0.0,14,55,0.00,0.00,15,8,66.7,0,7,13,17,1,0,0,0,0,0,0,0,510,692,73.7,3682,86.9,76.3,55.9,9,51,13,24,8,100.0,0.0,14,19,1,5,0,2,0.0,0.00,0.00,0,58.6,2.00,0.00,0,2020-2021
106,Miguel Ángel Rubio,Spain,DF,Valladolid,La Liga,22,1998,2,135,0,0,0,0,0,0.1,0.1,0,3,0.00,0.00,0,0,0,2,0,3,11,0,0,0,0,0,0,0,0,39,54,72.2,440,93.3,77.3,50.0,0,4,0,12,0,0,0,0,0,0,0,0,1,0.0,0.00,0.00,0,52.9,0.00,0.00,0,2020-2021
107,Angeliño,Spain,DF,RB Leipzig,Bundesliga,23,1997,26,2161,4,4,8,4,0,4.2,4.2,47,93,0.17,0.17,31,19,54.2,1,21,30,40,0,0,0,0,0,0,0,0,1057,1500,70.5,6049,88.5,72.3,37.1,52,70,55,35,32,50.0,50.0,47,36,14,13,4,35,37.1,0.54,0.11,0.31,35.3,4.00,0.37,0,2020-2021
110,Cristian Ansaldi,Argentina,DF,Torino,Serie A,33,1986,31,1947,1,6,7,0,1,1.9,1.1,91,66,0.05,0.28,48,33,63.2,7,14,16,38,0,0,0,0,0,0,0,0,674,997,67.6,5276,88.0,70.1,42.7,36,64,40,60,54,51.9,48.1,91,58,8,17,1,17,35.3,0.28,0.00,0.00,33.3,3.33,0.37,0,2020-2021
111,Waldemar Anton,Germany,DF,Stuttgart,Bundesliga,24,1996,31,2711,0,1,1,0,0,1.3,1.3,24,116,0.00,0.03,31,20,38.7,18,10,47,114,0,0,0,0,0,0,0,0,1835,2097,87.5,14015,92.9,92.9,60.5,9,69,10,359,17,76.5,23.5,24,16,5,25,0,12,33.3,0.13,0.00,0.00,59.5,1.03,0.17,0,2020-2021
112,Michail Antonio,Jamaica,FW,West Ham,Premier League,30,1990,26,1974,10,5,15,10,0,12.9,12.9,59,36,0.46,0.23,7,4,14.3,3,17,7,7,0,0,0,0,0,0,0,0,316,494,64.0,796,72.2,63.9,60.0,27,24,13,11,87,49.4,50.6,59,31,25,49,10,63,34.9,1.00,0.16,0.45,44.7,3.47,0.50,0,2020-2021
114,Valentin Antov,Bulgaria,DF,Bologna,Serie A,19,2000,5,232,0,0,0,0,0,0.0,0.0,1,6,0.00,0.00,4,2,30.0,5,1,4,13,0,0,0,0,0,0,0,0,108,122,88.5,851,97.6,92.7,64.0,1,4,0,30,1,100.0,0.0,1,1,0,0,0,1,0.0,0.00,0.00,0,37.5,0.39,0.00,0,2020-2021
115,Houssem Aouar,Algeria,MF,Lyon,Ligue 1,22,1998,30,1781,7,3,10,5,2,9.9,8.3,74,130,0.35,0.15,17,12,32.0,1,16,17,4,0,0,0,0,0,0,0,0,833,991,84.1,3218,89.3,88.8,68.1,38,91,29,8,81,56.8,43.2,74,54,33,35,7,68,36.8,1.26,0.07,0.20,19.0,5.30,0.61,0,2020-2021
116,Adil Aouchiche,France,MF,Saint-Étienne,Ligue 1,18,2002,34,1731,2,5,7,2,0,3.4,3.4,56,87,0.10,0.26,38,20,26.5,1,14,10,6,0,0,0,0,0,0,0,0,571,818,69.8,3336,84.3,71.4,47.0,59,57,25,11,61,55.7,44.3,56,29,14,27,2,26,46.2,0.62,0.08,0.17,31.7,4.93,0.42,0,2020-2021
117,Dennis Appiah,France,DF,Nantes,Ligue 1,28,1992,22,1556,0,2,2,0,0,0.3,0.3,33,77,0.00,0.12,55,34,54.2,6,17,25,43,0,0,0,0,0,0,0,0,628,868,72.4,4932,87.2,71.8,32.7,14,66,15,50,20,60.0,40.0,33,29,3,17,0,6,0.0,0.00,0.00,0,56.6,1.85,0.29,0,2020-2021
118,Aritz Arambarri,Spain,DF,Real Sociedad,La Liga,22,1998,1,26,0,0,0,0,0,0.0,0.0,0,2,0.00,0.00,1,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,68.4,92,66.7,87.5,50.0,0,1,0,0,1,0.0,100.0,0,0,0,0,0,0,0,0.00,0,0,50.0,3.46,0.00,0,2020-2021
119,Mauro Arambarri,Uruguay,MF,Getafe,La Liga,24,1995,34,2983,3,0,3,3,0,2.1,2.1,38,119,0.09,0.00,64,39,28.8,5,35,42,28,0,0,0,0,0,0,0,0,739,1093,67.6,4087,79.1,74.3,52.6,21,81,24,39,56,64.3,35.7,38,44,9,31,3,46,19.6,0.27,0.07,0.33,50.5,1.90,0.09,0,2020-2021
120,Charles Aránguiz,Chile,MF,Leverkusen,Bundesliga,31,1989,21,1669,0,0,0,0,0,0.6,0.6,11,119,0.00,0.00,41,23,39.5,4,28,33,17,0,0,0,0,0,0,0,0,998,1168,85.4,5528,90.5,90.2,61.7,15,113,13,49,15,60.0,40.0,11,14,2,9,0,4,50.0,0.11,0.00,0.00,38.5,1.94,0.05,0,2020-2021
121,Luiz Araújo,Brazil,MF,Lille,Ligue 1,24,1996,28,1496,4,2,6,4,0,3.7,3.7,50,65,0.24,0.12,38,25,28.6,1,22,11,3,0,0,0,0,0,0,0,0,455,606,75.1,2031,82.7,79.3,62.5,22,42,20,11,84,58.3,41.7,50,47,13,27,4,49,20.4,0.60,0.08,0.40,33.3,3.25,0.24,0,2020-2021
122,Néstor Araujo,Mexico,DF,Celta Vigo,La Liga,28,1991,33,2426,0,0,0,0,0,0.4,0.4,26,82,0.00,0.00,24,16,46.7,18,5,43,89,2,0,0,0,0,0,0,0,1321,1590,83.1,8454,88.8,91.0,57.9,4,78,4,215,5,100.0,0.0,26,15,0,0,0,6,0.0,0.00,0.00,0,57.0,0.37,0.04,0,2020-2021
123,Ronald Araújo,Uruguay,DF,Barcelona,La Liga,21,1999,24,1510,2,1,3,2,0,1.8,1.8,9,43,0.12,0.06,22,11,100.0,15,9,20,47,1,0,0,0,0,0,0,0,985,1075,91.6,4757,95.7,94.8,67.0,3,50,0,151,8,100.0,0.0,9,7,1,2,2,12,33.3,0.24,0.17,0.50,69.9,0.54,0.06,0,2020-2021
124,Anaitz Arbilla,Spain,DF,Eibar,La Liga,33,1987,34,2807,0,1,1,0,0,1.8,1.8,37,173,0.00,0.03,45,26,50.0,11,25,69,73,1,0,0,0,0,0,0,0,1459,1932,75.5,12343,88.1,83.0,55.2,10,179,17,119,30,83.3,16.7,37,26,3,9,0,27,7.4,0.06,0.00,0.00,56.2,1.41,0.13,0,2020-2021
125,Alphonse Areola,France,GK,Fulham,Premier League,27,1993,36,3240,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,0,20.0,0,0,1,13,3,48,1.33,114,73.9,9,25.0,0.0,746,1014,73.6,12486,99.3,99.2,43.9,0,12,1,972,0,0,0,0,0,0,0,0,0,0,0.00,0,0,92.9,0.06,0.00,5.2,2020-2021
126,Santiago Arias,Colombia,DF,Leverkusen,Bundesliga,28,1992,1,90,0,0,0,0,0,0.0,0.0,2,5,0.00,0.00,2,1,100.0,0,0,1,4,0,0,0,0,0,0,0,0,47,57,82.5,240,81.0,87.1,66.7,1,2,0,3,0,0,0,2,1,0,0,0,0,0,0.00,0,0,0.0,1.00,0.00,0,2020-2021
127,Karim Aribi,Algeria,FW,Nîmes,Ligue 1,26,1994,13,294,0,0,0,0,0,0.8,0.8,4,2,0.00,0.00,2,2,0.0,0,1,0,3,0,0,0,0,0,0,0,0,38,68,55.9,66,71.4,56.3,0.0,2,1,1,3,8,37.5,62.5,4,3,2,3,0,8,25.0,0.61,0.00,0.00,23.5,1.83,0.00,0,2020-2021
130,Stuart Armstrong,Scotland,MF,Southampton,Premier League,28,1992,33,2764,4,5,9,4,0,2.7,2.7,109,144,0.13,0.16,60,41,36.0,1,25,24,19,0,0,0,0,0,0,0,0,1021,1298,78.7,4362,86.2,85.7,65.4,35,80,40,38,106,64.2,35.8,109,75,10,68,4,55,20.0,0.36,0.07,0.36,32.0,2.96,0.49,0,2020-2021
131,Maximilian Arnold,Germany,MF,Wolfsburg,Bundesliga,26,1994,30,2585,3,6,9,3,0,2.4,2.4,30,180,0.10,0.21,47,32,36.7,3,21,49,57,0,0,0,0,0,0,0,0,1323,1664,79.5,8485,87.9,86.6,63.4,49,139,25,85,19,89.5,10.5,30,37,2,22,3,55,27.3,0.52,0.05,0.20,59.1,3.76,0.42,0,2020-2021
132,Tolu Arokodare,Nigeria,FW,Köln,Bundesliga,19,2000,10,112,0,0,0,0,0,0.2,0.2,1,4,0.00,0.00,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,26,37,70.3,68,78.6,73.3,100.0,3,1,2,0,0,0,0,1,1,1,2,0,3,33.3,0.80,0.00,0.00,40.9,3.21,0.00,0,2020-2021
133,Sergio Arribas,Spain,MF,Real Madrid,La Liga,18,2001,8,135,0,0,0,0,0,0.0,0.0,8,8,0.00,0.00,3,1,33.3,0,2,4,2,0,0,0,0,0,0,0,0,72,89,80.9,229,94.0,83.3,75.0,1,3,3,2,6,100.0,0.0,8,3,2,3,0,1,100.0,0.67,0.00,0.00,50.0,2.67,1.33,0,2020-2021
134,Kepa Arrizabalaga,Spain,GK,Chelsea,Premier League,25,1994,7,585,0,0,0,0,0,0.0,0.0,0,2,0.00,0.00,0,0,0.0,0,0,0,0,3,8,1.23,15,69.6,2,33.3,0.0,202,246,82.1,2827,97.8,99.0,55.3,0,2,0,233,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.46,0.00,4.4,2020-2021
135,Tolgay Arslan,Germany,MF,Udinese,Serie A,29,1990,30,1818,3,0,3,3,0,0.9,0.9,48,80,0.15,0.00,52,32,46.3,2,20,22,15,1,0,0,0,0,0,0,0,749,890,84.2,2917,89.7,89.5,63.9,9,73,12,23,48,70.8,29.2,48,45,6,22,3,22,27.3,0.30,0.14,0.50,55.0,1.73,0.10,0,2020-2021
136,Kwadwo Asamoah,Ghana,DF,Cagliari,Serie A,31,1988,9,224,0,0,0,0,0,0.1,0.1,4,6,0.00,0.00,4,3,66.7,1,4,4,2,1,0,0,0,0,0,0,0,95,114,83.3,456,89.6,88.4,70.6,0,10,2,8,3,66.7,33.3,4,5,0,1,0,2,50.0,0.40,0.00,0.00,66.7,1.20,0.00,0,2020-2021
137,Santiago Ascacíbar,Argentina,MF,Hertha BSC,Bundesliga,23,1997,13,762,1,0,1,1,0,0.3,0.3,7,31,0.12,0.00,30,15,53.6,2,21,13,14,0,0,0,0,0,0,0,0,291,358,81.3,1446,88.3,84.4,75.7,6,21,4,22,6,33.3,66.7,7,4,1,3,1,7,42.9,0.35,0.14,0.33,52.9,1.66,0.12,0,2020-2021
138,Sergio Asenjo,Spain,GK,Villarreal,La Liga,31,1989,36,3240,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,13,2,40,1.11,79,72.0,10,27.8,12.5,1022,1308,78.1,17800,100.0,97.9,50.4,0,11,0,1165,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.14,0.03,4.8,2020-2021
139,Marco Asensio,Spain,FW,Real Madrid,La Liga,24,1996,35,1869,5,2,7,5,0,3.8,3.8,92,82,0.24,0.10,12,6,12.5,0,15,11,10,0,0,0,0,0,0,0,0,798,1012,78.9,2592,88.9,80.3,53.3,33,40,31,17,39,74.4,25.6,92,62,16,23,5,39,28.2,0.53,0.13,0.45,58.8,3.23,0.39,0,2020-2021
140,Kristoffer Askildsen,Norway,MF,Sampdoria,Serie A,19,2001,6,95,0,0,0,0,0,0.0,0.0,1,1,0.00,0.00,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,10,19,52.6,67,66.7,50.0,33.3,0,1,0,2,1,100.0,0.0,1,1,0,3,0,1,0.0,0.00,0.00,0,50.0,0.00,0.00,0,2020-2021
141,Iago Aspas,Spain,FW,Celta Vigo,La Liga,32,1987,33,2864,14,13,27,9,5,12.4,8.5,93,144,0.44,0.41,11,3,8.7,2,23,16,21,0,0,0,0,0,0,0,0,983,1275,77.1,3377,82.2,81.4,75.9,62,69,53,29,85,70.6,29.4,93,48,47,27,14,45,46.7,0.66,0.20,0.43,26.2,3.74,0.82,0,2020-2021
142,Roger Assalé,Ivory Coast,FW,Dijon,Ligue 1,26,1993,17,828,1,1,2,1,0,1.2,1.2,22,14,0.11,0.11,10,8,33.3,3,4,2,2,0,0,0,0,0,0,0,0,118,181,65.2,381,68.0,66.7,78.6,3,8,5,2,23,43.5,56.5,22,14,9,19,1,11,27.3,0.33,0.09,0.33,23.8,0.98,0.33,0,2020-2021
143,Youcef Atal,Algeria,DF,Nice,Ligue 1,24,1996,18,956,1,0,1,1,0,0.4,0.4,43,44,0.09,0.00,25,12,50.0,2,8,26,12,0,0,0,0,0,0,0,0,496,630,78.7,2017,87.6,83.5,44.1,5,27,11,26,36,55.6,44.4,43,29,11,13,1,8,62.5,0.47,0.13,0.20,28.6,2.17,0.09,0,2020-2021
144,Miguel Atienza,Spain,MF,Eibar,La Liga,21,1999,12,838,0,0,0,0,0,0.3,0.3,5,31,0.00,0.00,20,9,34.8,1,13,9,12,0,0,0,0,0,0,0,0,271,341,79.5,977,83.2,79.7,73.5,4,25,4,15,3,33.3,66.7,5,5,0,5,0,5,0.0,0.00,0.00,0,61.0,0.64,0.00,0,2020-2021
145,Pierre-Emerick Aubameyang,Gabon,FW,Arsenal,Premier League,31,1989,29,2332,10,3,13,8,2,10.2,8.6,65,66,0.39,0.12,12,8,15.0,0,18,7,17,0,0,0,0,0,0,0,0,499,674,74.0,1366,83.9,69.5,63.2,22,29,22,19,25,48.0,52.0,65,29,28,19,10,55,34.5,0.73,0.15,0.42,37.0,1.85,0.27,0,2020-2021
146,Emil Audero,Italy,GK,Sampdoria,Serie A,23,1997,37,3330,0,1,1,0,0,0.0,0.0,0,0,0.00,0.03,1,1,50.0,0,0,1,16,0,54,1.46,118,72.8,6,16.2,22.2,877,1247,70.3,19006,99.2,98.2,50.3,1,12,0,1180,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.16,0.03,2.1,2020-2021
147,Tommaso Augello,Italy,DF,Sampdoria,Serie A,25,1994,37,3216,1,3,4,1,0,0.3,0.3,105,157,0.03,0.08,42,30,59.0,2,20,32,76,1,0,0,0,0,0,0,0,1564,2061,75.9,10136,88.1,77.8,42.5,29,100,40,109,54,57.4,42.6,105,72,7,16,1,8,25.0,0.06,0.13,0.50,57.7,1.57,0.14,0,2020-2021
149,Ludwig Augustinsson,Sweden,DF,Werder Bremen,Bundesliga,26,1994,23,1957,0,4,4,0,0,0.9,0.9,38,60,0.00,0.18,37,20,58.6,7,14,20,62,0,0,0,0,0,0,0,0,762,1177,64.7,5651,82.7,68.2,30.3,41,42,27,79,10,60.0,40.0,38,27,6,5,0,16,31.3,0.23,0.00,0.00,65.7,3.13,0.32,0,2020-2021
150,Serge Aurier,Ivory Coast,DF,Tottenham,Premier League,27,1992,19,1605,2,3,5,2,0,1.1,1.1,28,59,0.11,0.17,55,33,37.5,5,23,19,44,3,0,0,0,0,0,0,0,772,980,78.8,4252,90.0,76.6,55.9,18,31,18,78,32,53.1,46.9,28,16,5,13,2,15,40.0,0.34,0.13,0.33,47.4,2.13,0.28,0,2020-2021
151,Charlie Austin,England,FW,West Brom,Premier League,31,1989,5,138,0,0,0,0,0,0.4,0.4,1,3,0.00,0.00,4,2,33.3,0,0,3,4,0,0,0,0,0,0,0,0,23,34,67.6,111,85.0,57.1,50.0,0,2,0,4,2,50.0,50.0,1,2,1,2,0,3,0.0,0.00,0.00,0,31.6,0.66,0.00,0,2020-2021
152,Ezequiel Ávila,Argentina,FW,Osasuna,La Liga,26,1994,8,202,0,0,0,0,0,0.4,0.4,1,6,0.00,0.00,6,2,50.0,0,1,1,0,0,0,0,0,0,0,0,0,31,54,57.4,162,60.0,68.4,50.0,0,3,3,0,2,0.0,100.0,1,1,0,7,0,8,25.0,0.89,0.00,0.00,33.3,1.34,0.00,0,2020-2021
153,Taiwo Awoniyi,Nigeria,FW,Union Berlin,Bundesliga,22,1997,21,1359,5,2,7,5,0,6.1,6.1,19,16,0.33,0.13,5,3,7.1,0,9,3,4,0,0,0,0,0,0,0,0,194,295,65.8,456,73.2,66.7,55.6,20,8,2,3,29,44.8,55.2,19,23,10,29,5,30,43.3,0.86,0.17,0.38,30.3,2.39,0.46,0,2020-2021
154,Mehmet Aydin,Germany,DF,Schalke 04,Bundesliga,18,2002,6,500,0,0,0,0,0,0.0,0.0,6,7,0.00,0.00,15,7,40.0,1,5,6,16,0,0,0,0,0,0,0,0,136,204,66.7,775,80.6,67.6,30.0,1,7,2,16,6,33.3,66.7,6,2,0,4,0,1,0.0,0.00,0.00,0,50.0,0.36,0.00,0,2020-2021
