rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
630,Franco Di Santo,Argentina,FW,Rayo Vallecano,La Liga,29,1989,6,172,0,0,0,0,0,0.0,0.0,1,0,0.00,0.00,2,2,50.0,0,0,0,2,0,0,0,0,0,0,0,0,23,38,60.5,24,65.0,57.1,100.0,0,0,0,2,4,25.0,75.0,1,0,0,0,0,0,0,0.00,0,0,57.1,0.52,0.00,0,2018-2019
631,Franco Di Santo,Argentina,MF,Schalke 04,Bundesliga,29,1989,4,245,0,0,0,0,0,0.2,0.2,7,2,0.00,0.00,2,1,25.0,1,2,1,3,0,0,0,0,0,0,0,0,36,70,51.4,115,61.5,46.7,37.5,4,1,3,3,4,75.0,25.0,7,3,1,4,0,3,33.3,0.37,0.00,0.00,42.1,1.84,0.37,0,2018-2019
632,Boulaye Dia,Senegal,FW,Reims,Ligue 1,21,1996,18,747,3,0,3,3,0,3.7,3.7,20,12,0.36,0.00,12,6,45.5,2,2,4,9,0,0,0,0,0,0,0,0,106,156,67.9,265,70.9,75.0,37.5,7,2,5,10,32,53.1,46.9,20,12,17,14,3,20,45.0,1.08,0.15,0.33,41.7,2.89,0.36,0,2018-2019
633,Fousseni Diabaté,Mali,FW,Leicester City,Premier League,22,1995,1,54,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,9,16,56.3,32,50.0,75.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,33.3,3.33,0.00,0,2018-2019
634,Moussa Diaby,France,MF,Paris S-G,Ligue 1,19,1999,25,1141,2,6,8,2,0,2.2,2.2,60,37,0.16,0.47,14,8,18.2,1,6,12,6,0,0,0,0,0,0,0,0,447,562,79.5,1118,88.7,77.6,47.1,20,13,20,10,36,55.6,44.4,60,32,27,24,2,23,30.4,0.55,0.09,0.29,18.2,2.68,0.79,0,2018-2019
635,Adama Diakhaby,France,FW,Huddersfield,Premier League,22,1996,12,552,0,0,0,0,0,0.6,0.6,22,5,0.00,0.00,6,3,27.3,0,7,1,2,0,0,0,0,0,0,0,0,114,162,70.4,227,77.4,78.3,25.0,5,3,3,2,21,57.1,42.9,22,15,9,22,0,7,42.9,0.49,0.00,0.00,28.6,2.45,0.16,0,2018-2019
636,Mouctar Diakhaby,Guinea,DF,Valencia,La Liga,21,1996,22,1580,2,0,2,2,0,1.3,1.3,7,48,0.11,0.00,14,8,50.0,16,8,20,94,1,0,0,0,0,0,0,0,592,700,84.6,4175,88.9,90.2,66.9,0,24,0,143,7,71.4,28.6,7,2,0,2,2,11,36.4,0.23,0.18,0.50,54.5,0.63,0.06,0,2018-2019
637,Bafodé Diakité,France,DF,Toulouse,Ligue 1,17,2001,9,633,1,0,1,1,0,0.1,0.1,8,24,0.14,0.00,15,7,71.4,3,12,11,29,0,0,0,0,0,0,0,0,265,343,77.3,1404,87.7,79.6,47.1,2,11,0,28,6,0.0,100.0,8,5,0,6,1,1,100.0,0.14,1.00,1.00,51.2,0.71,0.14,0,2018-2019
638,Abdou Diallo,Senegal,DF,Dortmund,Bundesliga,22,1996,28,2379,1,1,2,1,0,1.6,1.6,46,125,0.04,0.04,36,20,73.3,15,13,26,91,1,0,0,0,0,0,0,0,1730,1959,88.3,11331,92.9,91.4,76.1,11,123,11,157,54,74.1,25.9,46,29,2,16,1,10,40.0,0.15,0.10,0.25,55.1,0.79,0.08,0,2018-2019
639,Abdoulaye Diallo,Senegal,GK,Rennes,Ligue 1,26,1992,6,495,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,100.0,0,0,0,1,0,4,0.73,16,85.0,2,33.3,0.0,104,145,71.7,2168,100.0,96.3,50.0,0,1,0,139,0,0,0,0,0,0,1,0,0,0,0.00,0,0,100.0,0.00,0.00,10.0,2018-2019
640,Mustapha Diallo,Senegal,MF,Nîmes,Ligue 1,32,1986,7,455,0,1,1,0,0,0.4,0.4,0,14,0.00,0.20,16,11,38.5,1,6,10,14,1,0,0,0,0,0,0,0,116,176,65.9,545,70.9,70.3,55.6,2,8,1,13,0,0,0,0,0,0,1,0,6,0.0,0.00,0.00,0,68.3,0.40,0.20,0,2018-2019
641,Mohamed Diamé,Senegal,MF,Newcastle Utd,Premier League,31,1987,29,2166,0,0,0,0,0,1.0,1.0,17,58,0.00,0.00,76,46,29.6,9,33,30,39,1,0,0,0,0,0,0,0,569,749,76.0,2289,83.0,82.2,54.1,2,44,8,47,29,55.2,44.8,17,16,3,38,0,20,15.0,0.12,0.00,0.00,42.5,1.37,0.00,0,2018-2019
642,Grady Diangana,Democratic Republic of the Congo,MF,West Ham,Premier League,20,1998,17,609,0,1,1,0,0,0.5,0.5,20,21,0.00,0.15,20,9,35.7,0,11,1,4,0,0,0,0,0,0,0,0,196,265,74.0,646,81.3,80.4,50.0,12,13,6,8,38,55.3,44.7,20,14,13,19,0,10,30.0,0.44,0.00,0.00,25.9,4.14,0.15,0,2018-2019
643,Lassana Diarra,France,MF,Paris S-G,Ligue 1,33,1985,3,159,0,0,0,0,0,0.0,0.0,0,11,0.00,0.00,2,1,0.0,0,0,2,3,0,0,0,0,0,0,0,0,131,146,89.7,506,94.4,87.7,60.0,1,7,0,2,5,80.0,20.0,0,3,0,6,0,0,0,0.00,0,0,33.3,1.70,0.00,0,2018-2019
644,Amadou Diawara,Guinea,MF,Napoli,Serie A,21,1997,13,661,0,0,0,0,0,0.4,0.4,3,40,0.00,0.00,12,4,80.0,0,6,11,12,0,0,0,0,0,0,0,0,504,545,92.5,1914,94.5,97.5,82.9,5,51,2,19,9,100.0,0.0,3,14,0,6,0,10,10.0,0.14,0.00,0.00,60.0,2.86,0.14,0,2018-2019
645,Brahim Díaz,Morocco,FW,Real Madrid,La Liga,18,1999,9,376,1,1,2,1,0,1.2,1.2,17,12,0.24,0.24,9,7,37.5,0,2,0,0,0,0,0,0,0,0,0,0,142,170,83.5,399,91.5,78.3,66.7,7,11,4,0,34,50.0,50.0,17,10,11,8,1,7,71.4,1.20,0.14,0.20,0.0,5.03,0.72,0,2018-2019
646,Javier Díaz,Spain,GK,Sevilla,La Liga,21,1997,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,1,1.00,1,100.0,0,0.0,0.0,13,23,56.5,264,100.0,100.0,33.3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.0,2018-2019
647,Bakaye Dibassy,Mali,DF,Amiens,Ligue 1,28,1989,34,2942,1,1,2,1,0,1.3,1.3,37,94,0.03,0.03,38,26,66.7,21,19,44,102,0,0,0,0,0,0,0,0,1090,1435,76.0,6703,86.9,80.3,43.0,7,69,11,137,27,59.3,40.7,37,29,3,16,1,11,18.2,0.06,0.09,0.50,46.4,0.64,0.03,0,2018-2019
648,Lorenzo Dickmann,Italy,DF,SPAL,Serie A,21,1996,6,175,0,0,0,0,0,0.1,0.1,0,2,0.00,0.00,5,4,71.4,0,0,1,5,0,0,0,0,0,0,0,0,45,58,77.6,135,91.7,80.0,25.0,0,1,0,3,1,100.0,0.0,0,0,0,1,0,1,0.0,0.00,0.00,0,42.9,0.00,0.00,0,2018-2019
649,Daniel Didavi,Germany,MF,Stuttgart,Bundesliga,28,1990,20,956,2,2,4,2,0,1.9,1.9,29,45,0.19,0.19,21,15,35.0,1,10,4,5,0,0,0,0,0,0,0,0,327,466,70.2,1565,87.0,74.5,41.2,28,33,15,6,16,68.8,31.3,29,17,4,21,2,24,37.5,0.85,0.08,0.22,27.3,5.84,0.38,0,2018-2019
650,Étienne Didot,France,MF,Guingamp,Ligue 1,35,1983,31,2105,1,1,2,1,0,0.8,0.8,15,150,0.04,0.04,41,29,38.6,10,27,37,35,0,0,0,0,0,0,0,0,924,1221,75.7,5751,85.3,80.4,60.1,17,118,16,51,7,57.1,42.9,15,11,2,27,1,24,8.3,0.09,0.04,0.50,38.3,1.92,0.13,0,2018-2019
651,Adrián Diéguez,Spain,DF,Huesca,La Liga,22,1996,9,749,0,0,0,0,0,0.1,0.1,2,8,0.00,0.00,16,10,56.3,4,5,12,46,1,0,0,0,0,0,0,0,151,208,72.6,1141,85.5,79.1,36.6,1,3,0,44,7,85.7,14.3,2,3,0,1,0,1,100.0,0.12,0.00,0.00,56.7,0.48,0.00,0,2018-2019
652,Eric Dier,England,MF,Tottenham,Premier League,24,1994,20,1506,3,0,3,3,0,1.0,1.0,18,95,0.18,0.00,26,16,40.4,12,15,21,46,1,0,0,0,0,0,0,0,923,1093,84.4,4675,89.2,88.5,61.4,8,76,14,63,7,28.6,71.4,18,19,2,9,3,9,33.3,0.18,0.33,1.00,53.0,1.31,0.12,0,2018-2019
654,Lucas Digne,France,DF,Everton,Premier League,25,1993,35,2965,4,4,8,4,0,1.3,1.3,82,167,0.12,0.12,71,46,62.2,9,34,60,116,0,0,0,0,0,0,0,0,1478,2119,69.7,10150,84.9,70.0,41.5,71,99,52,119,30,46.7,53.3,82,59,5,30,4,34,29.4,0.30,0.12,0.40,66.9,3.37,0.27,0,2018-2019
655,Mitchell Dijks,Netherlands,DF,Bologna,Serie A,25,1993,25,2023,1,0,1,1,0,0.4,0.4,96,98,0.04,0.00,30,18,36.1,1,17,23,49,0,0,0,0,0,0,0,0,705,987,71.4,5412,85.6,73.8,46.1,15,57,18,59,68,47.1,52.9,96,75,11,23,1,9,44.4,0.18,0.11,0.25,56.0,1.87,0.09,0,2018-2019
656,Javairô Dilrosun,Netherlands,FW,Hertha BSC,Bundesliga,20,1998,17,898,2,3,5,2,0,0.5,0.5,36,22,0.20,0.30,14,10,42.9,2,16,7,9,0,0,0,0,0,0,0,0,177,248,71.4,781,86.8,67.6,36.0,12,10,10,7,22,40.9,59.1,36,29,13,14,2,11,45.5,0.50,0.18,0.40,15.8,3.51,0.50,0,2018-2019
657,Federico Dimarco,Italy,DF,Parma,Serie A,20,1997,13,892,1,0,1,1,0,0.5,0.5,21,38,0.10,0.00,22,7,50.0,6,7,15,27,0,0,0,0,0,0,0,0,322,447,72.0,2152,89.2,77.4,40.8,9,28,11,36,12,83.3,16.7,21,16,3,14,1,13,23.1,0.30,0.08,0.33,23.5,1.82,0.20,0,2018-2019
658,Stole Dimitrievski,North Macedonia,GK,Rayo Vallecano,La Liga,24,1993,21,1890,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,8,1,35,1.67,59,69.5,3,14.3,14.3,417,645,64.7,10691,98.2,96.7,46.1,0,5,1,624,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.05,0.00,2.5,2018-2019
659,Tristan Dingomé,Cameroon,MF,Reims,Ligue 1,27,1991,20,1344,1,3,4,1,0,0.4,0.4,7,93,0.07,0.20,27,15,29.2,3,13,11,5,0,0,0,0,0,0,0,0,464,600,77.3,2001,86.4,79.5,58.3,27,64,20,8,23,39.1,60.9,7,11,1,17,1,8,37.5,0.20,0.13,0.33,30.4,3.21,0.40,0,2018-2019
660,Ismaël Diomandé,Ivory Coast,MF,Caen,Ligue 1,25,1992,18,1293,0,1,1,0,0,0.2,0.2,6,50,0.00,0.07,28,15,55.0,7,10,10,37,0,0,0,0,0,0,0,0,491,597,82.2,2875,89.5,88.3,66.2,4,46,2,42,13,61.5,38.5,6,4,0,13,0,9,0.0,0.00,0.00,0,58.3,1.11,0.07,0,2018-2019
661,Federico Dionisi,Italy,FW,Frosinone,Serie A,31,1987,9,204,1,0,1,1,0,1.0,1.0,2,9,0.44,0.00,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,62,64.5,194,74.2,70.0,66.7,6,4,4,0,4,25.0,75.0,2,7,0,8,1,11,27.3,1.32,0.09,0.33,28.6,4.41,0.00,0,2018-2019
662,Lois Diony,France,FW,Saint-Étienne,Ligue 1,25,1992,30,1591,5,1,6,5,0,8.1,8.1,34,18,0.28,0.06,17,12,40.0,0,14,1,9,0,0,0,0,0,0,0,0,195,318,61.3,488,70.9,66.7,27.8,19,7,5,7,31,48.4,51.6,34,16,20,35,5,39,46.2,1.02,0.13,0.28,32.9,2.21,0.23,0,2018-2019
663,Issa Diop,France,DF,West Ham,Premier League,21,1997,33,2970,1,0,1,1,0,1.2,1.2,9,73,0.03,0.00,68,38,64.9,36,22,64,161,4,0,0,0,0,0,0,0,979,1141,85.8,6311,87.9,90.9,71.0,4,25,0,210,9,66.7,33.3,9,5,0,1,1,12,33.3,0.12,0.08,0.25,60.5,0.21,0.06,0,2018-2019
664,Papakouli Diop,Senegal,MF,Eibar,La Liga,32,1986,28,2352,1,1,2,1,0,2.5,2.5,13,157,0.04,0.04,66,40,41.2,1,20,37,27,0,0,0,0,0,0,0,0,829,1146,72.3,4202,76.8,78.9,56.7,10,127,12,27,21,81.0,19.0,13,22,4,12,1,36,13.9,0.19,0.03,0.20,56.3,2.26,0.04,0,2018-2019
665,Sofiane Diop,France,MF,Monaco,Ligue 1,18,2000,13,741,0,0,0,0,0,0.6,0.6,24,18,0.00,0.00,12,7,6.7,0,6,8,6,0,0,0,0,0,0,0,0,161,239,67.4,570,85.0,63.5,48.1,8,15,3,2,34,41.2,58.8,24,19,5,22,0,10,20.0,0.24,0.00,0.00,38.9,2.43,0.00,0,2018-2019
666,Assane Dioussé,Senegal,MF,Chievo,Serie A,20,1997,14,892,0,0,0,0,0,0.2,0.2,6,45,0.00,0.00,24,16,43.5,4,10,19,13,2,0,0,0,0,0,0,0,397,495,80.2,2165,90.2,82.8,58.3,5,38,5,25,9,77.8,22.2,6,15,1,4,0,7,28.6,0.20,0.00,0.00,23.5,1.41,0.10,0,2018-2019
667,Assane Dioussé,Senegal,MF,Saint-Étienne,Ligue 1,20,1997,7,217,0,0,0,0,0,0.0,0.0,4,15,0.00,0.00,6,4,50.0,0,2,1,7,1,0,0,0,0,0,0,0,120,142,84.5,597,89.3,84.8,78.6,2,12,1,9,4,100.0,0.0,4,3,0,7,0,2,0.0,0.00,0.00,0,50.0,0.83,0.00,0,2018-2019
668,Axel Disasi,France,DF,Reims,Ligue 1,20,1998,4,159,0,0,0,0,0,0.0,0.0,0,2,0.00,0.00,2,1,50.0,1,1,2,16,0,0,0,0,0,0,0,0,52,69,75.4,388,78.1,82.1,42.9,1,0,0,14,2,50.0,50.0,0,2,0,0,0,0,0,0.00,0,0,50.0,0.00,0.00,0,2018-2019
669,Djené,Togo,DF,Getafe,La Liga,26,1991,34,2976,0,0,0,0,0,0.7,0.7,17,81,0.00,0.00,54,34,60.5,11,16,74,154,3,0,0,0,0,0,0,0,705,991,71.1,6000,75.1,81.1,53.6,5,62,8,181,19,84.2,15.8,17,9,2,11,0,12,8.3,0.03,0.00,0.00,55.1,0.67,0.12,0,2018-2019
670,Koffi Djidji,Ivory Coast,DF,Torino,Serie A,25,1992,17,1387,0,0,0,0,0,0.1,0.1,8,44,0.00,0.00,37,23,60.0,19,7,24,72,1,0,0,0,0,0,0,0,493,600,82.2,3179,90.7,88.9,56.3,0,28,2,104,15,100.0,0.0,8,11,1,7,0,2,50.0,0.06,0.00,0.00,42.6,0.52,0.13,0,2018-2019
671,Koffi Djidji,Ivory Coast,DF,Nantes,Ligue 1,25,1992,1,90,0,0,0,0,0,0.0,0.0,0,5,0.00,0.00,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,45,54,83.3,352,100.0,85.7,71.4,0,5,0,6,0,0,0,0,0,0,1,0,0,0,0.00,0,0,0,0.00,0.00,0,2018-2019
672,Alexander Djiku,Ghana,DF,Caen,Ligue 1,23,1994,31,2754,1,0,1,1,0,1.2,1.2,7,68,0.03,0.00,48,37,53.5,31,25,83,183,3,0,0,0,0,0,0,0,1175,1418,82.9,9459,85.4,89.0,68.6,3,51,5,212,13,61.5,38.5,7,5,1,13,1,7,14.3,0.03,0.14,1.00,61.0,0.72,0.07,0,2018-2019
673,Papy Djilobodji,Senegal,DF,Guingamp,Ligue 1,29,1988,4,175,0,0,0,0,0,0.1,0.1,0,10,0.00,0.00,1,1,0,2,2,0,11,0,0,0,0,0,0,0,0,59,88,67.0,610,75.0,82.1,46.9,1,12,1,12,1,100.0,0.0,0,0,0,0,0,2,0.0,0.00,0.00,0,69.2,1.54,0.00,0,2018-2019
674,Berat Djimsiti,Albania,DF,Atalanta,Serie A,25,1993,24,1807,1,2,3,1,0,1.0,1.0,5,37,0.05,0.10,32,22,44.8,11,10,34,96,0,0,0,0,0,0,0,0,946,1046,90.4,5669,92.0,95.4,76.4,6,20,3,168,5,100.0,0.0,5,8,1,4,1,10,30.0,0.15,0.10,0.33,56.0,0.80,0.30,0,2018-2019
675,Johan Djourou,Switzerland,DF,SPAL,Serie A,31,1987,5,279,0,0,0,0,0,0.5,0.5,1,1,0.00,0.00,3,1,100.0,3,2,4,20,0,0,0,0,0,0,0,0,103,115,89.6,593,91.8,89.4,92.9,0,1,0,22,2,100.0,0.0,1,1,0,1,0,1,100.0,0.32,0.00,0.00,66.7,0.00,0.00,0,2018-2019
676,Marko Dmitrović,Serbia,GK,Eibar,La Liga,26,1992,24,2160,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,2,11,3,30,1.25,55,68.6,5,20.8,25.0,367,760,48.3,14024,96.0,99.1,37.3,0,52,0,630,0,0,0,0,1,1,0,0,0,0,0.00,0,0,100.0,0.12,0.00,5.5,2018-2019
677,Matt Doherty,Ireland,DF,Wolves,Premier League,26,1992,38,3144,4,5,9,4,0,4.4,4.4,80,129,0.11,0.14,67,42,60.3,7,42,60,107,2,0,0,0,0,0,0,0,1324,1838,72.0,8973,83.5,73.3,47.1,37,85,30,116,49,40.8,59.2,80,45,19,23,4,46,37.0,0.49,0.09,0.24,58.9,2.72,0.29,0,2018-2019
678,Keagan Dolly,South Africa,FW,Montpellier,Ligue 1,25,1993,3,88,0,0,0,0,0,0.0,0.0,2,7,0.00,0.00,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,34,41,82.9,276,92.9,83.3,83.3,1,6,2,0,0,0,0,2,2,0,4,0,1,0.0,0.00,0.00,0,0.0,4.09,1.02,0,2018-2019
679,Jaume Doménech,Spain,GK,Valencia,La Liga,27,1990,4,360,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,1,0,1,0.25,12,92.3,3,75.0,0,59,92,64.1,1850,100.0,88.2,53.8,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,6.9,2018-2019
680,Giulio Donati,Italy,DF,Mainz 05,Bundesliga,28,1990,9,625,0,0,0,0,0,0.1,0.1,13,32,0.00,0.00,9,7,80.0,3,2,16,24,0,0,0,0,0,0,0,0,257,356,72.2,2359,86.4,72.6,50.0,7,28,10,37,11,45.5,54.5,13,20,0,2,0,2,0.0,0.00,0.00,0,41.2,2.88,0.29,0,2018-2019
681,Ji Dong-won,South Korea,MF,Augsburg,Bundesliga,27,1991,14,891,4,1,5,4,0,1.6,1.6,29,42,0.40,0.10,10,6,37.5,2,11,8,10,0,0,0,0,0,0,0,0,269,383,70.2,961,80.2,67.5,48.5,10,21,6,11,26,73.1,26.9,29,23,8,19,4,22,31.8,0.71,0.18,0.57,52.9,3.33,0.40,0,2018-2019
682,Anastasios Donis,Greece,FW,Stuttgart,Bundesliga,21,1996,24,962,5,2,7,5,0,2.9,2.9,33,8,0.47,0.19,15,13,27.3,0,7,4,0,0,0,0,0,0,0,0,0,139,195,71.3,241,91.4,64.0,45.0,7,3,5,2,29,62.1,37.9,33,18,8,13,5,30,33.3,0.94,0.17,0.50,21.7,1.97,0.28,0,2018-2019
683,Gianluigi Donnarumma,Italy,GK,Milan,Serie A,19,1999,36,3090,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,50.0,0,0,1,13,3,31,0.90,95,77.8,11,30.6,25.0,977,1173,83.3,18286,99.4,98.1,60.3,2,3,0,1136,0,0,0,0,0,0,1,0,0,0,0.00,0,0,100.0,0.23,0.03,2.7,2018-2019
684,Godfred Donsah,Ghana,MF,Bologna,Serie A,22,1996,6,153,0,0,0,0,0,0.1,0.1,4,10,0.00,0.00,3,1,60.0,2,2,0,7,0,0,0,0,0,0,0,0,49,58,84.5,226,84.6,91.7,50.0,1,11,0,8,5,100.0,0.0,4,4,0,0,0,2,0.0,0.00,0.00,0,16.7,1.18,0.00,0,2018-2019
686,Mathieu Dossevi,Togo,FW,Toulouse,Ligue 1,30,1988,35,2469,4,2,6,4,0,2.5,2.5,119,53,0.15,0.07,42,28,32.5,1,28,33,13,0,0,0,0,0,0,0,0,606,926,65.4,2671,80.2,63.3,41.7,60,37,25,12,91,44.0,56.0,119,70,19,50,4,23,39.1,0.33,0.17,0.44,28.9,3.50,0.18,0,2018-2019
687,Abdoulaye Doucouré,Mali,MF,Watford,Premier League,25,1993,35,3062,5,6,11,5,0,6.2,6.2,58,202,0.15,0.18,71,38,33.3,8,23,34,55,5,0,0,0,0,0,0,0,1622,1963,82.6,6590,86.9,87.8,68.1,38,135,33,62,55,58.2,41.8,58,49,12,41,5,52,30.8,0.47,0.10,0.31,52.6,2.44,0.26,0,2018-2019
688,Cheick Doukouré,Ivory Coast,MF,Levante,La Liga,25,1992,9,318,0,0,0,0,0,0.1,0.1,0,14,0.00,0.00,13,7,26.7,2,8,3,3,1,0,0,0,0,0,0,0,81,110,73.6,390,69.6,81.6,70.0,0,11,1,4,3,66.7,33.3,0,2,0,4,0,1,100.0,0.28,0.00,0.00,26.7,0.57,0.00,0,2018-2019
689,Moussa Doumbia,Mali,FW,Reims,Ligue 1,23,1994,28,1600,3,1,4,3,0,1.4,1.4,75,73,0.17,0.06,28,13,28.2,2,5,7,13,0,0,0,0,0,0,0,0,496,649,76.4,1556,87.0,77.2,55.7,20,33,23,12,62,51.6,48.4,75,52,15,39,3,29,48.3,0.79,0.10,0.21,31.0,3.43,0.45,0,2018-2019
690,Seydou Doumbia,Ivory Coast,FW,Girona,La Liga,30,1987,17,541,2,0,2,2,0,2.7,2.7,9,5,0.33,0.00,5,1,0.0,0,2,3,1,0,0,0,0,0,0,0,0,50,71,70.4,124,71.4,76.5,100.0,0,3,2,4,17,70.6,29.4,9,10,4,15,2,15,60.0,1.50,0.13,0.22,12.2,0.67,0.33,0,2018-2019
691,Souleyman Doumbia,Ivory Coast,DF,Rennes,Ligue 1,21,1996,7,605,0,0,0,0,0,0.0,0.0,13,26,0.00,0.00,11,7,60.0,1,5,4,20,0,0,0,0,0,0,0,0,305,353,86.4,1445,92.5,85.7,55.2,1,12,0,24,14,50.0,50.0,13,15,1,5,0,0,0,0.00,0,0,57.9,0.45,0.00,0,2018-2019
692,Aleksandar Dragović,Austria,DF,Leverkusen,Bundesliga,27,1991,18,1335,2,0,2,2,0,0.8,0.8,10,70,0.13,0.00,18,12,64.3,8,7,25,66,0,0,0,0,0,0,0,0,979,1093,89.6,7234,92.5,93.1,82.1,3,60,2,79,0,0,0,10,9,1,1,2,4,50.0,0.13,0.50,1.00,50.9,0.61,0.07,0,2018-2019
693,Bartłomiej Drągowski,Poland,GK,Fiorentina,Serie A,20,1997,3,225,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,2,0,2,0.80,6,75.0,1,50.0,0,71,106,67.0,1498,100.0,100.0,44.3,0,0,0,101,1,0.0,100.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,0.0,2018-2019
694,Bartłomiej Drągowski,Poland,GK,Empoli,Serie A,20,1997,14,1260,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,7,1,24,1.71,71,78.1,3,21.4,25.0,327,487,67.1,6709,100.0,97.7,43.2,0,3,0,496,0,0,0,0,0,0,0,0,0,0,0.00,0,0,80.0,0.00,0.00,4.2,2018-2019
695,Julian Draxler,Germany,MF,Paris S-G,Ligue 1,24,1993,31,2046,3,7,10,3,0,4.1,4.1,93,193,0.13,0.31,41,22,37.2,1,19,15,2,1,0,0,0,0,0,0,0,1402,1592,88.1,4785,92.7,92.3,69.0,41,123,42,9,58,74.1,25.9,93,87,18,42,3,31,51.6,0.70,0.10,0.19,60.0,4.05,0.66,0,2018-2019
697,Josip Drmić,Switzerland,FW,Gladbach,Bundesliga,25,1992,5,222,2,0,2,2,0,1.4,1.4,7,1,0.81,0.00,2,0,50.0,0,1,1,0,0,0,0,0,0,0,0,0,56,63,88.9,139,93.8,89.5,60.0,1,1,3,0,3,66.7,33.3,7,4,1,4,2,7,42.9,1.22,0.29,0.67,40.0,1.62,0.41,0,2018-2019
698,Jaroslav Drobný,Czech Republic,GK,Düsseldorf,Bundesliga,38,1979,2,180,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,3,1.50,6,66.7,0,0.0,0,28,37,75.7,852,100.0,100.0,66.7,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,18.8,2018-2019
699,Óscar Duarte,Costa Rica,DF,Espanyol,La Liga,29,1989,11,660,0,0,0,0,0,0.1,0.1,2,16,0.00,0.00,12,5,57.1,7,0,13,34,0,0,0,0,0,0,0,0,290,334,86.8,2184,90.9,91.1,69.0,2,13,3,45,0,0,0,2,1,0,1,0,2,50.0,0.14,0.00,0.00,69.7,0.82,0.00,0,2018-2019
700,Rubén Duarte,Spain,DF,Alavés,La Liga,22,1995,33,2772,0,0,0,0,0,0.7,0.7,34,105,0.00,0.00,72,35,53.1,12,34,57,130,1,0,0,0,0,0,0,0,814,1230,66.2,6793,85.4,67.4,36.3,25,89,22,138,10,50.0,50.0,34,31,1,7,0,23,34.8,0.26,0.00,0.00,53.7,1.79,0.10,0,2018-2019
701,Leo Dubois,France,DF,Lyon,Ligue 1,23,1994,25,2044,1,6,7,1,0,0.9,0.9,86,129,0.04,0.26,51,22,57.1,10,20,22,61,1,0,0,0,0,0,0,0,1252,1513,82.7,6383,91.4,84.7,63.5,26,85,28,75,29,44.8,55.2,86,51,14,12,1,18,33.3,0.26,0.06,0.17,53.8,2.42,0.31,0,2018-2019
702,Martin Dúbravka,Slovakia,GK,Newcastle Utd,Premier League,29,1989,38,3420,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,2,0,33.3,0,0,0,20,5,48,1.26,93,70.0,11,28.9,0.0,691,1175,58.8,18976,100.0,98.2,41.9,0,12,0,1046,1,100.0,0.0,0,1,0,0,0,0,0,0.00,0,0,88.2,0.13,0.03,6.6,2018-2019
703,Marvin Ducksch,Germany,FW,Düsseldorf,Bundesliga,24,1994,16,823,1,1,2,1,0,1.6,1.6,8,33,0.11,0.11,3,1,20.0,0,4,4,11,0,0,0,0,0,0,0,0,183,285,64.2,818,74.8,57.1,57.1,19,20,8,11,8,25.0,75.0,8,3,1,6,1,18,55.6,1.09,0.06,0.10,51.1,4.05,0.33,0,2018-2019
