rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
1136,Didier Ibrahim Ndong,Gabon,MF,Dijon,Ligue 1,25,1994,27,2386,0,3,3,0,0,0.7,0.7,48,130,0.00,0.11,62,35,50.8,6,21,49,31,0,0,0,0,0,0,0,0,1250,1426,87.7,6048,91.4,91.3,72.7,16,113,5,65,32,59.4,40.6,48,29,3,24,0,19,31.6,0.23,0.00,0.00,40.9,1.66,0.11,0,2019-2020
1137,Zlatan Ibrahimović,Sweden,FW,Milan,Serie A,37,1981,18,1362,10,5,15,8,2,10.6,8.3,17,63,0.66,0.33,5,1,7.7,3,1,5,21,0,0,0,0,0,0,0,0,424,616,68.8,1514,74.8,70.1,66.0,26,38,24,27,20,65.0,35.0,17,21,10,17,10,63,28.6,1.19,0.13,0.44,69.9,3.90,0.33,0,2019-2020
1138,Mauro Icardi,Argentina,FW,Paris S-G,Ligue 1,26,1993,20,1267,12,2,14,12,0,11.7,11.7,9,18,0.85,0.14,4,2,10.0,1,6,2,11,0,0,0,0,0,0,0,0,147,175,84.0,492,90.2,93.8,83.3,11,11,7,14,12,50.0,50.0,9,3,8,4,12,36,55.6,1.42,0.33,0.60,41.7,2.48,0.64,0,2019-2020
1139,Adam Idah,Ireland,FW,Norwich City,Premier League,18,2001,12,228,0,0,0,0,0,1.0,1.0,5,2,0.00,0.00,2,2,66.7,0,4,0,1,0,0,0,0,0,0,0,0,36,49,73.5,61,90.0,71.4,50.0,1,2,0,1,4,0.0,100.0,5,1,1,5,0,6,33.3,0.79,0.00,0.00,21.4,0.79,0.00,0,2019-2020
1141,Borja Iglesias,Spain,FW,Betis,La Liga,26,1993,35,1922,3,2,5,3,0,3.8,3.8,17,19,0.14,0.09,7,5,0.0,4,3,5,18,0,0,0,0,0,0,0,0,233,319,73.0,470,83.8,67.4,57.9,16,14,8,25,34,47.1,52.9,17,20,7,25,3,36,33.3,0.56,0.08,0.25,42.2,1.26,0.14,0,2019-2020
1142,Igor,Brazil,DF,SPAL,Serie A,21,1998,17,1337,0,1,1,0,0,0.1,0.1,33,58,0.00,0.07,24,16,70.0,9,8,24,37,1,0,0,0,0,0,0,0,553,676,81.8,3805,91.9,89.7,51.6,6,51,2,82,18,88.9,11.1,33,13,3,12,0,4,25.0,0.07,0.00,0.00,51.9,1.61,0.07,0,2019-2020
1143,Igor,Brazil,DF,Fiorentina,Serie A,21,1998,9,611,0,0,0,0,0,0.1,0.1,12,29,0.00,0.00,12,10,85.7,4,6,7,16,0,0,0,0,0,0,0,0,293,335,87.5,1940,87.8,93.1,69.4,1,28,3,38,6,83.3,16.7,12,6,1,3,0,1,0.0,0.00,0.00,0,75.0,0.74,0.00,0,2019-2020
1144,Kelechi Iheanacho,Nigeria,FW,Leicester City,Premier League,22,1996,20,960,5,3,8,5,0,6.0,6.0,22,29,0.47,0.28,3,1,11.1,1,7,3,8,0,0,0,0,0,0,0,0,216,270,80.0,555,88.5,77.4,80.0,15,12,8,5,27,59.3,40.7,22,15,10,21,5,36,55.6,1.87,0.14,0.25,9.7,3.47,0.47,0,2019-2020
1146,Jonathan Ikone,France,MF,Lille,Ligue 1,21,1998,28,2057,3,6,9,2,1,4.1,3.3,67,72,0.13,0.26,15,7,25.0,2,24,5,3,0,0,0,0,0,0,0,0,533,700,76.1,1663,84.6,82.7,60.7,31,47,31,5,119,60.5,39.5,67,55,30,49,3,35,37.1,0.57,0.06,0.15,32.0,3.33,0.57,0,2019-2020
1147,Yun Il-lok,South Korea,MF,Montpellier,Ligue 1,27,1992,5,121,0,0,0,0,0,0.5,0.5,4,1,0.00,0.00,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,72.7,99,77.4,76.5,50.0,3,2,2,0,7,28.6,71.4,4,0,0,2,0,2,0.0,0.00,0.00,0,66.7,2.98,0.00,0,2019-2020
1148,Josip Iličić,Slovenia,FW,Atalanta,Serie A,31,1988,26,1663,15,5,20,15,0,10.2,10.2,108,130,0.81,0.27,26,19,25.0,0,9,9,4,0,0,0,0,0,0,0,0,763,969,78.7,3338,88.4,81.3,60.3,54,66,53,7,106,55.7,44.3,108,93,50,46,15,81,44.4,1.95,0.19,0.42,13.6,7.09,1.24,0,2019-2020
1149,Asier Illarramendi,Spain,MF,Real Sociedad,La Liga,29,1990,3,216,0,0,0,0,0,0.0,0.0,10,19,0.00,0.00,2,2,33.3,1,1,5,6,0,0,0,0,0,0,0,0,165,180,91.7,1018,94.5,95.2,75.0,1,23,3,12,1,0.0,100.0,10,10,0,0,0,1,0.0,0.00,0.00,0,66.7,0.83,0.00,0,2019-2020
1150,Stefan Ilsanker,Austria,DF,RB Leipzig,Bundesliga,30,1989,6,418,0,0,0,0,0,0.7,0.7,2,26,0.00,0.00,3,1,50.0,3,3,7,21,0,0,0,0,0,0,0,0,332,373,89.0,2435,92.6,92.9,65.9,1,21,4,40,2,50.0,50.0,2,2,1,1,0,6,0.0,0.00,0.00,0,68.4,1.08,0.00,0,2019-2020
1151,Stefan Ilsanker,Austria,DF,Eint Frankfurt,Bundesliga,30,1989,12,838,2,1,3,2,0,1.1,1.1,4,38,0.21,0.11,23,15,43.5,1,7,19,26,0,0,0,0,0,0,0,0,436,548,79.6,3050,86.7,84.0,61.4,6,38,4,59,4,100.0,0.0,4,3,0,3,2,6,33.3,0.21,0.33,1.00,64.1,1.07,0.11,0,2019-2020
1152,Giannelli Imbula,Democratic Republic of the Congo,MF,Lecce,Serie A,26,1992,3,130,0,0,0,0,0,0.0,0.0,2,1,0.00,0.00,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,61,70,87.1,228,96.7,88.9,75.0,0,2,0,1,3,100.0,0.0,2,2,0,5,0,0,0,0.00,0,0,100.0,0.00,0.00,0,2019-2020
1153,Ciro Immobile,Italy,FW,Lazio,Serie A,29,1990,37,3170,36,9,45,22,14,27.2,15.3,94,96,1.02,0.26,8,6,0.0,2,8,11,7,0,0,0,0,0,0,0,0,687,912,75.3,2100,81.3,78.2,78.7,59,38,37,11,55,41.8,58.2,94,53,44,30,36,127,44.1,1.59,0.17,0.39,27.5,3.32,0.54,0,2019-2020
1154,Roberto Inglese,Italy,FW,Parma,Serie A,27,1991,17,766,4,0,4,4,0,5.3,4.5,9,5,0.47,0.00,9,6,20.0,2,6,2,1,0,0,0,0,0,0,0,0,95,152,62.5,190,74.3,70.0,29.4,6,3,1,3,12,58.3,41.7,9,5,6,18,4,23,43.5,1.17,0.17,0.40,40.0,1.17,0.00,0,2019-2020
1155,Danny Ings,England,FW,Southampton,Premier League,27,1992,38,2804,22,2,24,21,1,16.2,14.7,50,75,0.71,0.06,42,25,19.4,4,58,9,30,1,0,0,0,0,0,0,0,410,680,60.3,1574,69.3,62.1,40.8,35,38,23,33,97,49.5,50.5,50,33,26,50,22,91,38.5,1.12,0.23,0.60,28.3,3.21,0.48,0,2019-2020
1156,Marcus Ingvartsen,Denmark,MF,Union Berlin,Bundesliga,23,1996,28,1716,5,2,7,4,1,3.8,3.1,23,30,0.26,0.10,20,14,32.1,1,15,16,16,0,0,0,0,0,0,0,0,326,501,65.1,945,76.2,65.6,32.3,10,19,7,23,33,45.5,54.5,23,25,4,20,5,44,29.5,0.68,0.09,0.31,47.2,1.89,0.21,0,2019-2020
1157,Lorenzo Insigne,Italy,FW,Napoli,Serie A,28,1991,37,2810,8,6,14,3,5,12.5,8.6,146,156,0.26,0.19,21,15,17.1,0,13,30,4,1,0,0,0,0,0,0,0,1448,1790,80.9,4521,90.6,77.0,58.2,86,89,58,7,106,53.8,46.2,146,123,47,48,8,116,32.8,1.22,0.03,0.08,25.0,5.48,0.51,0,2019-2020
1158,Takashi Inui,Japan,MF,Eibar,La Liga,31,1988,29,1960,2,3,5,2,0,3.5,3.5,54,45,0.09,0.14,20,10,32.4,4,19,18,12,0,0,0,0,0,0,0,0,420,583,72.0,1200,83.1,75.0,36.2,19,25,10,12,44,50.0,50.0,54,34,26,35,2,40,30.0,0.55,0.05,0.17,29.3,2.30,0.28,0,2019-2020
1159,Artur Ioniță,Moldova,MF,Cagliari,Serie A,28,1990,34,1897,0,2,2,0,0,1.3,1.3,32,53,0.00,0.09,38,23,32.4,10,22,18,24,2,0,0,0,0,0,0,0,580,688,84.3,2255,91.1,84.6,63.0,19,48,4,43,16,81.3,18.8,32,31,0,18,0,17,17.6,0.14,0.00,0.00,39.8,1.47,0.09,0,2019-2020
1160,Alexander Isak,Sweden,FW,Real Sociedad,La Liga,19,1999,37,1507,9,1,10,9,0,7.3,7.3,46,36,0.54,0.06,7,2,12.5,0,8,3,6,0,0,0,0,0,0,0,0,215,298,72.1,530,75.8,79.8,66.7,14,17,14,6,30,56.7,43.3,46,30,24,37,9,44,50.0,1.31,0.20,0.41,37.7,1.85,0.24,0,2019-2020
1161,Isco,Spain,FW,Real Madrid,La Liga,27,1992,23,1181,1,2,3,1,0,2.1,2.1,48,96,0.08,0.15,13,9,35.7,0,9,7,4,1,0,0,0,0,0,0,0,727,860,84.5,2626,93.5,85.6,59.8,23,67,21,6,45,73.3,26.7,48,39,6,21,1,23,56.5,0.99,0.04,0.08,26.1,3.81,0.53,0,2019-2020
1162,Nicolas Isimat-Mirin,France,DF,Toulouse,Ligue 1,27,1991,14,1260,1,0,1,1,0,0.5,0.5,7,34,0.07,0.00,14,8,45.5,12,6,22,71,0,0,0,0,0,0,0,0,445,539,82.6,3371,88.8,86.2,61.8,1,20,3,94,1,100.0,0.0,7,3,2,0,1,4,100.0,0.29,0.25,0.25,57.6,0.43,0.00,0,2019-2020
1163,Jakub Iskra,Poland,DF,SPAL,Serie A,16,2002,2,78,0,0,0,0,0,0.1,0.1,4,2,0.00,0.00,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,39,47,83.0,180,95.2,83.3,60.0,0,3,1,5,1,100.0,0.0,4,3,0,0,0,1,0.0,0.00,0.00,0,100.0,1.15,0.00,0,2019-2020
1164,Ismael,Spain,MF,Betis,La Liga,18,2000,3,83,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,2,1,50.0,1,1,2,2,0,0,0,0,0,0,0,0,25,31,80.6,30,87.5,100.0,33.3,0,2,0,2,1,0.0,100.0,0,0,0,2,0,0,0,0.00,0,0,0.0,0.00,0.00,0,2019-2020
1165,Gian-Luca Itter,Germany,DF,Freiburg,Bundesliga,20,1999,3,35,0,0,0,0,0,0.0,0.0,2,4,0.00,0.00,1,1,100.0,0,0,1,4,0,0,0,0,0,0,0,0,24,26,92.3,126,100.0,88.9,100.0,0,1,2,4,0,0,0,2,2,0,0,0,0,0,0.00,0,0,0.0,0.00,0.00,0,2019-2020
1166,Ander Iturraspe,Spain,MF,Espanyol,La Liga,30,1989,8,242,0,0,0,0,0,0.0,0.0,3,8,0.00,0.00,2,0,40.0,0,0,1,7,0,0,0,0,0,0,0,0,54,74,73.0,295,85.3,73.1,50.0,0,10,0,8,1,100.0,0.0,3,0,0,0,0,0,0,0.00,0,0,50.0,1.49,0.00,0,2019-2020
1167,Alex Iwobi,Nigeria,MF,Everton,Premier League,23,1996,25,1596,1,0,1,1,0,2.5,2.5,60,106,0.06,0.00,25,17,36.4,2,16,14,10,1,0,0,0,0,0,0,0,457,610,74.9,2410,84.1,78.1,61.3,24,50,28,16,52,61.5,38.5,60,55,12,17,1,23,43.5,0.56,0.04,0.10,40.0,3.05,0.11,0,2019-2020
1168,Armando Izzo,Italy,DF,Torino,Serie A,27,1992,31,2686,1,0,1,1,0,1.7,1.7,34,111,0.03,0.00,42,24,48.6,29,15,71,121,1,0,0,0,0,0,0,0,1115,1419,78.6,7364,86.0,84.9,57.2,16,73,16,201,13,76.9,23.1,34,31,3,6,1,12,33.3,0.13,0.08,0.25,66.7,1.21,0.03,0,2019-2020
1169,Jacobo,Spain,DF,Celta Vigo,La Liga,22,1997,2,83,0,0,0,0,0,0.0,0.0,1,2,0.00,0.00,3,3,100.0,0,0,0,2,0,0,0,0,0,0,0,0,24,35,68.6,128,92.9,76.9,20.0,0,1,0,4,1,100.0,0.0,1,1,0,2,0,0,0,0.00,0,0,0,0.00,0.00,0,2019-2020
1170,Phil Jagielka,England,DF,Sheffield Utd,Premier League,36,1982,6,244,0,0,0,0,0,0.0,0.0,0,4,0.00,0.00,5,4,33.3,5,0,4,19,0,0,0,0,0,0,0,0,61,80,76.3,398,83.9,80.0,63.6,0,2,1,26,0,0,0,0,0,0,0,0,0,0,0.00,0,0,78.9,0.00,0.00,0,2019-2020
1171,Filip Jagiełło,Poland,MF,Genoa,Serie A,21,1997,11,553,0,2,2,0,0,0.3,0.3,15,24,0.00,0.33,7,2,42.9,0,4,5,4,0,0,0,0,0,0,0,0,264,310,85.2,883,91.3,91.0,60.0,12,22,7,6,7,85.7,14.3,15,11,1,2,0,5,20.0,0.16,0.00,0.00,29.4,3.10,0.49,0,2019-2020
1172,Alireza Jahanbakhsh,Iran,FW,Brighton,Premier League,25,1993,10,311,2,0,2,2,0,0.6,0.6,8,12,0.58,0.00,8,4,0.0,0,5,3,2,0,0,0,0,0,0,0,0,86,138,62.3,338,82.1,54.3,16.7,4,5,3,3,15,53.3,46.7,8,5,1,6,2,12,16.7,0.58,0.17,1.00,0.0,3.47,0.00,0,2019-2020
1173,Mato Jajalo,Bosnia and Herzegovina,MF,Udinese,Serie A,31,1988,26,1649,0,0,0,0,0,0.4,0.4,28,91,0.00,0.00,44,19,36.8,7,13,19,19,2,0,0,0,0,0,0,0,846,1028,82.3,4467,89.2,85.5,63.4,12,96,7,44,39,74.4,25.6,28,25,5,16,0,16,43.8,0.38,0.00,0.00,45.7,2.56,0.00,0,2019-2020
1174,Ismail Jakobs,Senegal,FW,Köln,Bundesliga,19,1999,20,1672,2,2,4,2,0,2.3,2.3,29,25,0.11,0.11,34,23,43.5,3,22,24,30,0,0,0,0,0,0,0,0,373,596,62.6,1608,78.1,58.5,46.8,12,13,18,30,18,38.9,61.1,29,23,5,17,2,18,50.0,0.48,0.11,0.22,47.1,1.61,0.16,0,2019-2020
1175,Christophe Jallet,France,DF,Amiens,Ligue 1,35,1983,12,855,1,1,2,1,0,0.1,0.1,12,51,0.11,0.11,24,16,37.8,2,6,18,29,0,0,0,0,0,0,0,0,433,565,76.6,3295,86.0,77.9,52.9,12,38,13,39,7,57.1,42.9,12,10,0,3,1,3,33.3,0.11,0.33,1.00,41.7,2.00,0.21,0,2019-2020
1176,Daniel James,Wales,FW,Manchester Utd,Premier League,21,1997,33,2287,3,6,9,3,0,3.1,3.1,140,60,0.12,0.24,20,10,15.6,4,19,7,12,0,0,0,0,0,0,0,0,568,802,70.8,1669,84.2,71.0,46.2,26,34,26,7,62,43.5,56.5,140,69,43,29,3,42,47.6,0.79,0.07,0.15,21.2,2.79,0.35,0,2019-2020
1178,Reece James,England,DF,Chelsea,Premier League,19,1999,24,1515,0,2,2,0,0,0.8,0.8,43,98,0.00,0.12,36,23,37.9,8,11,22,28,0,0,0,0,0,0,0,0,1043,1284,81.2,4525,90.4,83.0,53.5,24,54,26,41,42,71.4,28.6,43,34,3,22,0,18,16.7,0.18,0.00,0.00,46.2,3.39,0.30,0,2019-2020
1179,Marko Janković,Montenegro,FW,SPAL,Serie A,24,1995,6,115,0,0,0,0,0,0.1,0.1,4,4,0.00,0.00,2,1,50.0,1,1,0,0,0,0,0,0,0,0,0,0,45,62,72.6,111,87.5,66.7,42.9,1,4,1,0,3,33.3,66.7,4,2,3,2,0,1,0.0,0.00,0.00,0,0.0,1.57,0.00,0,2019-2020
1180,Jakub Jankto,Czech Republic,MF,Sampdoria,Serie A,23,1996,30,2095,2,4,6,2,0,2.5,2.5,49,65,0.09,0.17,27,13,23.8,3,27,22,22,0,0,0,0,0,0,0,0,546,787,69.4,2482,83.6,73.0,36.7,44,47,31,31,19,36.8,63.2,49,37,9,13,2,42,23.8,0.43,0.05,0.20,29.0,3.22,0.30,0,2019-2020
1181,Daryl Janmaat,Netherlands,DF,Watford,Premier League,30,1989,8,607,0,1,1,0,0,0.3,0.3,15,29,0.00,0.15,14,10,46.2,2,5,7,23,0,0,0,0,0,0,0,0,257,346,74.3,1347,89.4,80.4,30.8,6,25,8,31,7,71.4,28.6,15,13,2,2,0,4,0.0,0.00,0.00,0,66.7,1.78,0.15,0,2019-2020
1182,Laurent Jans,Luxembourg,DF,Paderborn 07,Bundesliga,26,1992,22,1571,0,1,1,0,0,0.2,0.2,37,61,0.00,0.06,42,25,45.8,10,15,19,49,1,0,0,0,0,0,0,0,627,861,72.8,5033,85.5,75.9,48.8,10,44,13,70,16,75.0,25.0,37,26,4,7,0,8,0.0,0.00,0.00,0,52.5,1.37,0.06,0,2019-2020
1183,Tony Jantschke,Germany,DF,Gladbach,Bundesliga,29,1990,17,1012,0,0,0,0,0,0.5,0.5,10,54,0.00,0.00,33,21,62.5,11,9,27,48,0,0,0,0,0,0,0,0,535,665,80.5,4196,85.0,86.7,64.3,7,38,6,71,1,100.0,0.0,10,5,0,0,0,4,0.0,0.00,0.00,0,45.6,1.16,0.00,0,2019-2020
1184,Adnan Januzaj,Belgium,FW,Real Sociedad,La Liga,24,1995,24,1167,3,3,6,3,0,1.9,1.9,62,57,0.23,0.23,8,7,18.8,1,8,7,2,0,0,0,0,0,0,0,0,316,495,63.8,1810,75.4,75.2,43.9,23,23,24,6,68,54.4,45.6,62,35,20,30,3,24,33.3,0.62,0.13,0.38,22.2,4.63,0.46,0,2019-2020
1185,Rune Jarstein,Norway,GK,Hertha BSC,Bundesliga,34,1984,29,2547,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,4,1,66.7,0,0,1,11,3,46,1.63,99,72.7,9,31.0,0.0,674,1015,66.4,19103,100.0,94.3,52.2,1,20,0,955,1,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.28,0.00,7.2,2019-2020
1186,Jason,Spain,MF,Getafe,La Liga,25,1994,20,1175,1,4,5,1,0,1.5,1.5,23,28,0.08,0.31,29,20,45.5,3,15,18,9,0,0,0,0,0,0,0,0,218,404,54.0,1392,69.3,67.3,29.8,25,20,15,16,52,46.2,53.8,23,21,1,18,1,27,29.6,0.61,0.04,0.13,40.0,2.99,0.46,0,2019-2020
1187,Dennis Jastrzembski,Poland,MF,Paderborn 07,Bundesliga,19,2000,6,177,0,0,0,0,0,0.3,0.3,7,1,0.00,0.00,2,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,35,56,62.5,128,91.3,36.4,42.9,2,1,2,2,6,16.7,83.3,7,4,3,1,0,2,50.0,0.51,0.00,0.00,0.0,3.03,0.51,0,2019-2020
1188,Corentin Jean,France,DF,Toulouse,Ligue 1,24,1995,1,7,0,0,0,0,0,0.0,0.0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,42.9,8,66.7,50.0,0.0,0,0,0,0,1,100.0,0.0,1,1,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0,2019-2020
1189,Benjamin Jeannot,France,MF,Dijon,Ligue 1,27,1992,2,167,0,0,0,0,0,0.3,0.3,3,8,0.00,0.00,2,1,0.0,0,2,2,4,0,0,0,0,0,0,0,0,51,67,76.1,221,88.0,80.6,50.0,0,5,2,4,1,0.0,100.0,3,6,0,2,0,5,60.0,1.62,0.00,0.00,16.7,4.31,0.00,0,2019-2020
1190,Tin Jedvaj,Croatia,DF,Augsburg,Bundesliga,23,1995,31,2638,2,0,2,2,0,1.8,1.8,19,63,0.07,0.00,44,26,48.9,18,18,60,123,1,0,0,0,0,0,0,0,842,1154,73.0,5834,78.1,83.2,54.7,7,39,8,176,10,60.0,40.0,19,8,0,8,2,14,35.7,0.17,0.14,0.40,58.3,0.65,0.03,0,2019-2020
1191,Jemerson,Brazil,DF,Monaco,Ligue 1,26,1992,13,1056,0,0,0,0,0,0.0,0.0,11,59,0.00,0.00,28,17,47.6,3,5,16,24,0,0,0,0,0,0,0,0,539,648,83.2,3633,90.4,88.8,39.2,2,46,1,34,2,100.0,0.0,11,11,0,4,0,0,0,0.00,0,0,52.2,0.60,0.00,0,2019-2020
1192,Fredrik Jensen,Finland,MF,Augsburg,Bundesliga,21,1997,10,457,1,0,1,1,0,0.7,0.7,8,9,0.20,0.00,3,1,28.6,1,6,1,3,0,0,0,0,0,0,0,0,56,89,62.9,238,81.8,50.0,22.2,2,4,1,3,9,44.4,55.6,8,4,1,6,1,6,50.0,0.59,0.17,0.33,35.0,2.17,0.39,0,2019-2020
1194,Gabriel Jesus,Brazil,FW,Manchester City,Premier League,22,1997,34,2030,14,7,21,14,0,18.2,17.4,55,37,0.62,0.31,17,10,28.0,1,25,11,6,0,0,0,0,0,0,0,0,533,620,86.0,797,92.2,88.1,79.3,32,21,12,7,60,75.0,25.0,55,22,29,33,14,100,45.0,2.00,0.14,0.31,36.9,3.24,0.49,0,2019-2020
1195,Juan Jesus,Brazil,DF,Roma,Serie A,28,1991,4,139,0,0,0,0,0,0.0,0.0,0,3,0.00,0.00,2,1,0.0,0,1,1,7,0,0,0,0,0,0,0,0,66,73,90.4,543,91.7,92.1,80.0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0.00,0,0,20.0,0.00,0.00,0,2019-2020
1196,Raúl Jiménez,Mexico,FW,Wolves,Premier League,28,1991,38,3236,17,6,23,13,4,16.6,13.4,89,102,0.47,0.17,20,12,9.7,0,26,16,34,1,0,0,0,0,0,0,0,730,1031,70.8,2468,81.6,72.2,61.5,48,67,25,38,99,62.6,37.4,89,54,42,67,17,114,34.2,1.08,0.11,0.33,42.4,2.70,0.36,0,2019-2020
1197,João Pedro,Brazil,FW,Watford,Premier League,17,2001,3,25,0,0,0,0,0,0.0,0.0,2,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,66.7,21,100.0,80.0,0.0,0,0,1,0,4,75.0,25.0,2,2,1,2,0,1,0.0,0.00,0.00,0,40.0,0.00,0.00,0,2019-2020
1198,Joaquín,Spain,MF,Betis,La Liga,38,1981,34,2060,8,3,11,6,2,6.0,3.7,90,140,0.35,0.13,14,7,36.4,2,8,15,22,1,0,0,0,0,0,0,0,919,1162,79.1,3782,89.6,79.8,50.7,61,50,48,24,82,68.3,31.7,90,69,23,28,8,31,35.5,0.48,0.19,0.55,40.0,5.07,0.44,0,2019-2020
1199,Joelinton,Brazil,FW,Newcastle Utd,Premier League,22,1996,38,2683,2,2,4,2,0,5.5,5.5,47,56,0.07,0.07,34,20,28.1,6,26,11,30,0,0,0,0,0,0,0,0,637,835,76.3,1525,82.9,74.1,77.1,30,38,13,39,80,51.3,48.8,47,37,26,60,2,50,30.0,0.50,0.04,0.13,41.9,2.38,0.17,0,2019-2020
1200,Ben Johnson,England,DF,West Ham,Premier League,19,2000,3,270,0,0,0,0,0,0.0,0.0,7,19,0.00,0.00,8,4,70.0,2,3,3,11,0,0,0,0,0,0,0,0,110,162,67.9,877,87.3,69.2,33.3,1,15,3,14,1,100.0,0.0,7,2,0,1,0,1,0.0,0.00,0.00,0,58.3,1.33,0.67,0,2019-2020
1201,Fabian Johnson,United States,MF,Gladbach,Bundesliga,31,1987,6,271,0,0,0,0,0,0.0,0.0,6,10,0.00,0.00,5,3,50.0,1,3,2,3,0,0,0,0,0,0,0,0,84,113,74.3,397,82.8,76.5,75.0,2,9,2,4,2,50.0,50.0,6,1,1,5,0,0,0,0.00,0,0,50.0,1.00,0.00,0,2019-2020
1202,Curtis Jones,England,MF,Liverpool,Premier League,18,2001,6,126,1,0,1,1,0,0.4,0.4,4,9,0.71,0.00,4,4,75.0,0,2,2,1,0,0,0,0,0,0,0,0,107,123,87.0,355,89.2,87.8,83.3,0,11,1,0,4,75.0,25.0,4,5,1,4,1,6,33.3,1.43,0.17,0.50,40.0,2.14,0.71,0,2019-2020
1203,Phil Jones,England,DF,Manchester Utd,Premier League,27,1992,2,135,0,0,0,0,0,0.1,0.1,2,7,0.00,0.00,2,2,100.0,0,2,2,9,1,0,0,0,0,0,0,0,82,99,82.8,458,87.0,86.4,57.1,0,6,0,9,1,100.0,0.0,2,1,0,0,0,2,50.0,0.67,0.00,0.00,68.4,0.00,0.00,0,2019-2020
1204,Frenkie de Jong,Netherlands,MF,Barcelona,La Liga,22,1997,29,2115,2,2,4,2,0,1.3,1.3,77,146,0.09,0.09,26,19,31.8,7,10,21,9,0,0,0,0,0,0,0,0,1519,1660,91.5,5475,93.7,93.7,89.5,25,157,19,31,57,80.7,19.3,77,74,6,29,2,4,100.0,0.17,0.50,0.50,42.4,2.21,0.38,0,2019-2020
1205,Luuk de Jong,Netherlands,FW,Sevilla,La Liga,28,1990,35,2059,6,1,7,6,0,9.5,9.5,15,42,0.26,0.04,21,10,35.3,1,11,7,22,0,0,0,0,0,0,0,0,367,539,68.1,833,73.6,65.0,75.0,22,22,8,24,16,50.0,50.0,15,11,7,20,6,57,42.1,1.05,0.11,0.25,55.5,1.84,0.26,0,2019-2020
1206,Jony,Spain,DF,Lazio,Serie A,28,1991,24,1177,0,1,1,0,0,0.3,0.3,33,28,0.00,0.08,13,9,21.7,2,9,14,17,0,0,0,0,0,0,0,0,427,636,67.1,2508,85.7,68.2,51.0,18,19,26,19,23,43.5,56.5,33,20,9,6,0,11,9.1,0.08,0.00,0.00,21.4,2.45,0.31,0,2019-2020
1207,Joan Jordán,Spain,MF,Sevilla,La Liga,25,1994,34,2254,2,2,4,2,0,1.9,1.9,40,184,0.08,0.08,64,34,27.6,5,20,26,20,4,0,0,0,0,0,0,0,1482,1759,84.3,6433,90.8,86.5,75.5,36,152,21,40,54,74.1,25.9,40,40,6,21,2,29,24.1,0.28,0.07,0.29,54.8,3.51,0.32,0,2019-2020
1209,Jorginho,Italy,MF,Chelsea,Premier League,27,1991,31,2379,4,2,6,1,3,3.2,0.9,24,218,0.15,0.08,66,40,38.5,5,25,64,27,2,0,0,0,0,0,0,0,2000,2277,87.8,9262,92.6,88.8,75.1,23,248,27,79,21,61.9,38.1,24,34,2,22,4,9,11.1,0.04,0.11,1.00,26.9,3.06,0.30,0,2019-2020
1210,Jesse Joronen,Finland,GK,Brescia,Serie A,26,1993,29,2610,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,3,1,100.0,0,0,6,22,0,59,2.03,124,72.4,5,17.2,10.0,586,855,68.5,12351,100.0,98.1,44.0,1,8,0,841,0,0,0,0,0,0,0,0,0,0,0.00,0,0,87.5,0.14,0.03,3.2,2019-2020
1211,Willian José,Brazil,FW,Real Sociedad,La Liga,27,1991,37,2011,11,1,12,11,0,10.7,10.7,16,41,0.49,0.04,5,2,25.0,4,6,1,16,0,0,0,0,0,0,0,0,402,568,70.8,1077,78.4,73.5,61.5,19,30,15,20,14,50.0,50.0,16,16,5,26,11,59,32.2,0.85,0.19,0.58,55.4,2.11,0.13,0,2019-2020
