Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
2569,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28.0,1996.0,34,33,2922,32.5,2,1,3,2,0,0,11,0,2.2,2.2,1.6,3.7,42,103,98,0.06,0.03,0.09,0.06,0.09,0.07,0.05,0.12,0.07,0.12
2570,Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,23.0,2001.0,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.21,0.21,0.0,0.21
2571,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24.0,2000.0,25,20,1517,16.9,6,1,7,5,1,1,2,0,5.3,4.5,0.9,5.4,29,29,85,0.36,0.06,0.42,0.3,0.36,0.31,0.05,0.37,0.27,0.32
2572,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32.0,1992.0,8,8,674,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,21.0,2003.0,13,6,539,6.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,5,14,9,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04
2574,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34.0,1990.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,23.0,2000.0,11,1,131,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,1,7,3,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.22,0.04,0.22
2576,Ramón Terrats,es ESP,"MF,FW",Getafe,es La Liga,23.0,2000.0,15,15,1219,13.5,4,1,5,4,0,0,1,0,2.2,2.2,2.5,4.7,8,36,37,0.3,0.07,0.37,0.3,0.37,0.16,0.19,0.35,0.16,0.35
2577,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27.0,1997.0,15,7,584,6.5,2,1,3,2,0,0,1,0,2.4,2.4,0.9,3.3,11,14,35,0.31,0.15,0.46,0.31,0.46,0.38,0.14,0.52,0.38,0.52
2578,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,22.0,2001.0,25,13,1234,13.7,1,0,1,1,0,0,3,0,1.0,1.0,0.6,1.6,11,56,27,0.07,0.0,0.07,0.07,0.07,0.07,0.05,0.11,0.07,0.11
2579,Kenny Tete,nl NED,DF,Fulham,eng Premier League,28.0,1995.0,22,21,1774,19.7,0,2,2,0,0,0,5,0,1.4,1.4,0.9,2.3,34,63,54,0.0,0.1,0.1,0.0,0.1,0.07,0.05,0.12,0.07,0.12
2580,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,30.0,1993.0,17,9,750,8.3,1,0,1,0,1,1,1,0,1.4,0.6,1.1,1.7,9,47,34,0.12,0.0,0.12,0.0,0.0,0.17,0.13,0.3,0.07,0.21
2581,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,24.0,1999.0,16,8,569,6.3,1,0,1,1,0,0,2,1,1.2,1.2,1.5,2.7,9,31,41,0.16,0.0,0.16,0.16,0.16,0.19,0.24,0.43,0.19,0.43
2582,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,31.0,1993.0,25,24,1956,21.7,8,3,11,7,1,3,0,0,8.1,5.7,3.8,9.5,92,90,148,0.37,0.14,0.51,0.32,0.46,0.37,0.18,0.55,0.26,0.44
2583,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24.0,2000.0,31,31,2704,30.0,0,0,0,0,0,0,6,1,2.4,2.4,1.0,3.4,50,171,24,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11
2584,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,37.0,1987.0,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
2585,Thiago,br BRA,"FW,MF",Brentford,eng Premier League,23.0,2001.0,8,1,175,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,4,8,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.1,0.07,0.1
2586,Malick Thiaw,de GER,DF,Milan,it Serie A,22.0,2001.0,22,19,1806,20.1,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,12,89,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
2587,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,31.0,1992.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23.0,2001.0,14,13,1110,12.3,0,0,0,0,0,0,3,0,0.4,0.4,0.5,0.9,5,37,16,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
2589,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,24.0,1999.0,25,15,1321,14.7,1,3,4,1,0,0,3,0,1.5,1.5,3.7,5.2,41,34,93,0.07,0.2,0.27,0.07,0.27,0.1,0.25,0.35,0.1,0.35
2590,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,30.0,1993.0,33,31,2615,29.1,3,7,10,3,0,0,7,0,5.9,5.9,6.0,11.9,30,149,138,0.1,0.24,0.34,0.1,0.34,0.2,0.21,0.41,0.2,0.41
2591,Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,28.0,1996.0,30,22,1898,21.1,0,1,1,0,0,0,6,0,2.8,2.8,2.1,4.9,24,58,76,0.0,0.05,0.05,0.0,0.05,0.13,0.1,0.23,0.13,0.23
2592,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23.0,2001.0,35,26,2326,25.8,4,5,9,4,0,0,5,0,3.5,3.5,3.6,7.1,74,123,52,0.15,0.19,0.35,0.15,0.35,0.13,0.14,0.28,0.13,0.28
2593,Marcus Thuram,fr FRA,FW,Inter,it Serie A,26.0,1997.0,32,27,2290,25.4,14,4,18,14,0,0,1,0,9.9,9.9,4.4,14.3,62,53,170,0.55,0.16,0.71,0.55,0.71,0.39,0.17,0.56,0.39,0.56
2594,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,it Serie A,24.0,2000.0,11,8,755,8.4,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,5,25,15,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
2595,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27.0,1997.0,36,35,3026,33.6,3,7,10,3,0,1,4,0,3.3,2.5,7.0,9.5,39,235,48,0.09,0.21,0.3,0.09,0.3,0.1,0.21,0.31,0.07,0.28
2596,Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,27.0,1997.0,13,2,259,2.9,1,0,1,1,0,0,0,0,0.4,0.4,1.4,1.7,8,15,29,0.35,0.0,0.35,0.35,0.35,0.12,0.48,0.6,0.12,0.6
2597,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27.0,1997.0,34,19,1686,18.7,7,2,9,6,1,1,4,0,6.1,5.3,1.2,6.5,8,29,113,0.37,0.11,0.48,0.32,0.43,0.33,0.07,0.39,0.28,0.35
2598,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23.0,2001.0,30,27,2417,26.9,1,3,4,1,0,0,7,0,1.2,1.2,0.8,2.1,57,146,104,0.04,0.11,0.15,0.04,0.15,0.05,0.03,0.08,0.05,0.08
2599,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,24.0,1999.0,27,20,1825,20.3,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,9,38,5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
2600,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,28.0,1995.0,4,1,137,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
2601,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,de Bundesliga,19.0,2004.0,12,3,375,4.2,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,3,13,5,0.0,0.24,0.24,0.0,0.24,0.03,0.09,0.12,0.03,0.12
2602,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,29.0,1994.0,32,27,2329,25.9,7,4,11,7,0,0,4,0,5.3,5.3,4.9,10.2,31,166,133,0.27,0.15,0.43,0.27,0.43,0.21,0.19,0.4,0.21,0.4
2603,John Tolkin,us USA,"DF,MF",Holstein Kiel,de Bundesliga,22.0,2002.0,11,9,737,8.2,0,2,2,0,0,0,0,0,0.1,0.1,0.7,0.7,6,17,12,0.0,0.24,0.24,0.0,0.24,0.01,0.08,0.09,0.01,0.09
2604,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,33.0,1990.0,11,2,468,5.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,26,5,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
2605,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,es La Liga,29.0,1994.0,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22.0,2002.0,32,23,1884,20.9,6,1,7,6,0,0,7,0,5.4,5.4,2.6,8.1,31,50,125,0.29,0.05,0.33,0.29,0.33,0.26,0.13,0.38,0.26,0.38
2607,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,25.0,1998.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,2.37,2.37,2.37
2608,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,26.0,1997.0,22,19,1593,17.7,0,1,1,0,0,0,4,1,0.1,0.1,0.7,0.8,8,63,3,0.0,0.06,0.06,0.0,0.06,0.0,0.04,0.05,0.0,0.05
2609,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24.0,2000.0,36,28,2630,29.2,4,2,6,4,0,0,5,0,4.4,4.4,2.2,6.6,37,128,53,0.14,0.07,0.21,0.14,0.21,0.15,0.07,0.22,0.15,0.22
2610,Luka Topalović,si SVN,MF,Inter,it Serie A,18.0,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21.0,2003.0,10,4,310,3.4,3,1,4,3,0,0,0,0,0.4,0.4,0.8,1.1,5,17,20,0.87,0.29,1.16,0.87,1.16,0.11,0.23,0.33,0.11,0.33
2612,David Torres,es ESP,DF,Valladolid,es La Liga,21.0,2003.0,18,15,1387,15.4,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,11,37,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
2613,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,24.0,2000.0,27,12,1106,12.3,10,6,16,10,0,0,1,1,8.0,8.0,3.1,11.0,23,35,98,0.81,0.49,1.3,0.81,1.3,0.65,0.25,0.9,0.65,0.9
2614,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,27.0,1997.0,24,23,2020,22.4,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,40,97,8,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
2615,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30.0,1994.0,35,35,2957,32.9,3,0,3,3,0,0,10,0,2.3,2.3,1.2,3.5,10,109,30,0.09,0.0,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11
2616,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,18.0,2006.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30.0,1994.0,28,26,2324,25.8,10,1,11,2,8,9,5,0,9.4,2.2,0.4,2.6,17,109,28,0.39,0.04,0.43,0.08,0.12,0.37,0.02,0.38,0.08,0.1
2618,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,18.0,2006.0,13,7,609,6.8,0,3,3,0,0,0,1,0,1.4,1.4,1.9,3.3,24,14,56,0.0,0.44,0.44,0.0,0.44,0.21,0.28,0.49,0.21,0.49
2619,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32.0,1992.0,8,2,300,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,9,2,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
2620,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,19.0,2005.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,21.0,2003.0,12,11,733,8.1,1,0,1,1,0,0,2,2,0.4,0.4,0.0,0.4,6,26,3,0.12,0.0,0.12,0.12,0.12,0.05,0.01,0.05,0.05,0.05
2622,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27.0,1997.0,15,6,561,6.2,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.8,4,18,13,0.0,0.16,0.16,0.0,0.16,0.06,0.07,0.14,0.06,0.14
2623,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,31.0,1993.0,6,3,335,3.7,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.7,2,8,13,0.0,0.27,0.27,0.0,0.27,0.01,0.18,0.18,0.01,0.18
2624,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,28.0,1996.0,36,18,1772,19.7,2,7,9,2,0,0,3,0,4.0,4.0,4.9,8.9,100,68,161,0.1,0.36,0.46,0.1,0.46,0.2,0.25,0.45,0.2,0.45
2625,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,22.0,2001.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,32.0,1992.0,11,9,700,7.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.3,12,26,20,0.0,0.13,0.13,0.0,0.13,0.01,0.03,0.04,0.01,0.04
2627,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,26.0,1998.0,30,30,2616,29.1,0,1,1,0,0,0,7,0,0.5,0.5,1.6,2.2,103,117,115,0.0,0.03,0.03,0.0,0.03,0.02,0.06,0.07,0.02,0.07
2628,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34.0,1990.0,26,26,2295,25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25.0,1999.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,36.0,1988.0,19,6,496,5.5,1,0,1,1,0,0,1,0,0.6,0.6,1.0,1.6,15,37,28,0.18,0.0,0.18,0.18,0.18,0.11,0.18,0.28,0.11,0.28
2631,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,23.0,2000.0,33,33,2881,32.0,0,2,2,0,0,0,2,0,1.2,1.2,2.5,3.7,58,105,117,0.0,0.06,0.06,0.0,0.06,0.04,0.08,0.12,0.04,0.12
2632,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21.0,2003.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,37.0,1987.0,26,20,1740,19.3,0,3,3,0,0,0,5,0,0.2,0.2,2.1,2.3,18,73,45,0.0,0.16,0.16,0.0,0.16,0.01,0.11,0.12,0.01,0.12
2634,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,33.0,1990.0,25,14,1309,14.5,0,3,3,0,0,0,1,0,0.1,0.1,1.4,1.5,26,117,58,0.0,0.21,0.21,0.0,0.21,0.01,0.1,0.1,0.01,0.1
2635,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,29.0,1994.0,38,28,2546,28.3,8,7,15,8,0,0,4,1,7.2,7.2,6.1,13.3,80,101,226,0.28,0.25,0.53,0.28,0.53,0.25,0.22,0.47,0.25,0.47
2636,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,22.0,2001.0,33,31,2752,30.6,2,2,4,2,0,0,3,0,2.4,2.3,3.2,5.5,69,104,243,0.07,0.07,0.13,0.07,0.13,0.08,0.11,0.18,0.08,0.18
2637,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28.0,1996.0,18,9,837,9.3,0,1,1,0,0,0,2,0,0.4,0.4,2.1,2.5,17,76,43,0.0,0.11,0.11,0.0,0.11,0.04,0.23,0.27,0.04,0.27
2638,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,26.0,1997.0,27,23,1913,21.3,2,5,7,2,0,0,1,0,2.8,2.8,3.9,6.7,62,65,195,0.09,0.24,0.33,0.09,0.33,0.13,0.18,0.31,0.13,0.31
2639,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,26.0,1997.0,22,20,1710,19.0,0,1,1,0,0,0,5,1,0.2,0.2,0.3,0.5,10,61,15,0.0,0.05,0.05,0.0,0.05,0.01,0.02,0.03,0.01,0.03
2640,Stefano Turati,it ITA,GK,Monza,it Serie A,22.0,2001.0,30,30,2676,29.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22.0,2002.0,21,11,942,10.5,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.7,18,42,28,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07
2642,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25.0,1999.0,30,26,2274,25.3,2,1,3,2,0,0,8,0,1.1,1.1,0.3,1.4,11,78,12,0.08,0.04,0.12,0.08,0.12,0.04,0.01,0.06,0.04,0.06
2643,Christantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21.0,2003.0,33,30,2486,27.6,4,6,10,4,0,0,8,2,3.8,3.8,2.9,6.7,43,49,148,0.14,0.22,0.36,0.14,0.36,0.14,0.1,0.24,0.14,0.24
2644,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,21.0,2002.0,25,24,1924,21.4,0,1,1,0,0,0,2,0,0.3,0.3,1.5,1.8,54,121,94,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.08,0.01,0.08
2645,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23.0,2001.0,29,22,1785,19.8,1,2,3,1,0,0,11,0,1.0,1.0,1.1,2.1,16,61,20,0.05,0.1,0.15,0.05,0.15,0.05,0.06,0.11,0.05,0.11
2646,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20.0,2004.0,26,18,1655,18.4,1,1,2,1,0,0,7,0,0.9,0.9,1.0,1.9,29,49,20,0.05,0.05,0.11,0.05,0.11,0.05,0.06,0.1,0.05,0.1
2647,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20.0,2004.0,26,24,1903,21.1,1,2,3,1,0,0,4,0,0.9,0.9,1.8,2.7,31,39,71,0.05,0.09,0.14,0.05,0.14,0.04,0.09,0.13,0.04,0.13
2648,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,35.0,1988.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27.0,1997.0,17,2,345,3.8,2,1,3,2,0,0,2,0,2.7,2.7,0.4,3.1,4,12,22,0.52,0.26,0.78,0.52,0.78,0.72,0.1,0.82,0.72,0.82
2650,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28.0,1996.0,27,20,1726,19.2,9,3,12,9,0,0,4,0,11.7,11.7,3.6,15.2,31,70,141,0.47,0.16,0.63,0.47,0.63,0.61,0.19,0.79,0.61,0.79
2651,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21.0,2003.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23
2652,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,25.0,1998.0,20,20,1759,19.5,2,0,2,2,0,0,6,0,1.2,1.2,0.5,1.7,17,137,4,0.1,0.0,0.1,0.1,0.1,0.06,0.03,0.09,0.06,0.09
2653,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,19.0,2004.0,7,1,247,2.7,1,0,1,1,0,0,2,0,0.3,0.3,0.5,0.8,5,15,19,0.36,0.0,0.36,0.36,0.36,0.12,0.17,0.29,0.12,0.29
2654,Kacper Urbanski,pl POL,MF,Monza,it Serie A,19.0,2004.0,8,6,500,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,10,41,14,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05
2655,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,20.0,2003.0,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,18.0,2005.0,20,6,675,7.5,4,1,5,4,0,0,1,0,3.0,3.0,1.1,4.1,11,42,45,0.53,0.13,0.67,0.53,0.67,0.4,0.15,0.55,0.4,0.55
2657,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,23.0,2000.0,26,19,1834,20.4,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.5,24,47,96,0.05,0.05,0.1,0.05,0.1,0.07,0.1,0.17,0.07,0.17
2658,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,25.0,1999.0,20,18,1556,17.3,1,0,1,1,0,0,6,1,0.2,0.2,0.2,0.4,3,28,3,0.06,0.0,0.06,0.06,0.06,0.01,0.01,0.02,0.01,0.02
2659,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,29.0,1994.0,34,18,1835,20.4,0,0,0,0,0,0,5,0,0.4,0.4,0.9,1.3,13,86,8,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
2660,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,23.0,2001.0,14,13,1129,12.5,0,0,0,0,0,0,5,1,0.3,0.3,0.8,1.2,4,42,1,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.09,0.03,0.09
2661,Germán Valera,es ESP,MF,Valencia,es La Liga,22.0,2002.0,8,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,2,10,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09
2662,Emanuele Valeri,it ITA,DF,Parma,it Serie A,25.0,1998.0,35,34,2873,31.9,2,6,8,1,1,1,1,0,1.8,1.0,4.7,5.8,79,93,109,0.06,0.19,0.25,0.03,0.22,0.06,0.15,0.21,0.03,0.18
2663,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,28.0,1995.0,31,31,2763,30.7,3,0,3,3,0,0,4,0,0.8,0.8,0.1,0.9,23,91,17,0.1,0.0,0.1,0.1,0.1,0.03,0.0,0.03,0.03,0.03
2664,Álex Valle,es ESP,DF,Como,it Serie A,20.0,2004.0,15,12,1030,11.4,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,19,44,30,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08
2665,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,27.0,1997.0,4,1,138,1.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,1,0.0,0.65,0.65,0.0,0.65,0.0,0.08,0.08,0.0,0.08
2666,Mattia Valoti,it ITA,MF,Monza,it Serie A,30.0,1993.0,5,0,40,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26.0,1998.0,36,34,3032,33.7,6,4,10,6,0,0,4,0,2.7,2.7,3.1,5.8,66,226,76,0.18,0.12,0.3,0.18,0.3,0.08,0.09,0.17,0.08,0.17
2668,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22.0,2002.0,20,14,1257,14.0,0,1,1,0,0,0,3,0,0.5,0.5,0.5,0.9,19,42,34,0.0,0.07,0.07,0.0,0.07,0.03,0.03,0.07,0.03,0.07
2669,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,es La Liga,26.0,1998.0,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
2670,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,de Bundesliga,26.0,1998.0,13,11,872,9.7,1,0,1,1,0,0,4,1,1.7,1.7,0.0,1.8,10,28,26,0.1,0.0,0.1,0.1,0.1,0.18,0.0,0.18,0.18,0.18
2671,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33.0,1991.0,37,37,3330,37.0,3,1,4,3,0,0,5,0,2.2,2.2,0.7,3.0,22,198,6,0.08,0.03,0.11,0.08,0.11,0.06,0.02,0.08,0.06,0.08
2672,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23.0,2001.0,29,23,2064,22.9,1,3,4,1,0,0,6,1,2.2,2.2,3.1,5.3,57,102,151,0.04,0.13,0.17,0.04,0.17,0.1,0.14,0.23,0.1,0.23
