league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ESP-La Liga,2324,Mallorca,Javi Llabrés,4,2023,239,10128,M S,16,191,1,0.787030310370028,1,0.787030310370028,0,0.2734225504100323,9,5,1,0,0.9985162997618318,0.12641087919473648
ESP-La Liga,2324,Mallorca,Manuel Morlanes,4,2023,239,6592,M S,35,1607,0,0.9207215989008546,0,0.9207215989008546,2,1.5948606301099062,11,16,2,0,4.826761193573475,3.2111904323101044
ESP-La Liga,2324,Mallorca,Martin Valjent,4,2023,239,7838,D,28,2376,0,0.28040822967886925,0,0.28040822967886925,1,0.7641149433329701,9,7,5,0,3.387194753624499,2.823629103600979
ESP-La Liga,2324,Mallorca,Matija Nastasic,4,2023,239,451,D S,26,2251,2,1.3440532181411982,2,1.3440532181411982,0,0.33977702632546425,8,5,8,0,3.4352134186774492,2.651814231649041
ESP-La Liga,2324,Mallorca,Nacho Vidal,4,2023,239,5162,D S,15,494,1,1.3824303150177002,1,1.3824303150177002,0,0.21162422187626362,11,4,2,0,1.89184083417058,0.8223285786807537
ESP-La Liga,2324,Mallorca,Nemanja Radonjic,4,2023,239,7160,M S,11,342,0,1.107987742871046,0,1.107987742871046,0,0.7896160259842873,10,7,0,0,1.8893221244215965,0.17447269149124622
ESP-La Liga,2324,Mallorca,Omar Mascarell,4,2023,239,2456,D M S,29,1577,0,0.20717759896069765,0,0.20717759896069765,0,0.03113843221217394,6,2,6,1,4.018802328035235,3.941452434286475
ESP-La Liga,2324,Mallorca,Pablo Maffeo,4,2023,239,1003,D S,22,1467,1,1.0679006753489375,1,1.0679006753489375,2,0.7505094222724438,10,10,3,0,4.110106518492103,2.8312632646411657
ESP-La Liga,2324,Mallorca,Predrag Rajkovic,4,2023,239,7718,GK,36,3240,0,0.0,0,0.0,0,0.16040340065956116,0,4,2,0,2.2080533392727375,2.0476499376818538
ESP-La Liga,2324,Mallorca,Raíllo,4,2023,239,2584,D S,26,2200,3,1.0896789133548737,3,1.0896789133548737,2,1.9462018422782421,29,8,4,1,3.3288030233234167,2.4110382981598377
ESP-La Liga,2324,Mallorca,Samú Costa,4,2023,239,10974,M S,34,2307,1,1.5485040042549372,1,1.5485040042549372,1,0.4910073233768344,22,12,8,0,4.8178939605131745,4.284698486328125
ESP-La Liga,2324,Mallorca,Sergi Darder,4,2023,239,2621,M S,36,2130,2,1.7865178659558296,2,1.7865178659558296,5,5.888831946998835,32,51,4,0,7.913182632997632,3.5740005373954773
ESP-La Liga,2324,Mallorca,Siebe Van der Heyden,4,2023,239,11749,D S,6,291,0,0.10443058796226978,0,0.10443058796226978,0,0.0,2,0,1,0,0.0719253197312355,0.0719253197312355
ESP-La Liga,2324,Mallorca,Toni Lato,4,2023,239,2479,D S,28,1535,0,0.26316823810338974,0,0.26316823810338974,1,1.5410883836448193,5,10,3,0,4.736479518003762,3.34537638630718
ESP-La Liga,2324,Mallorca,Vedat Muriqi,4,2023,239,9002,F S,29,2335,7,11.220534628257155,6,8.990829708054662,2,3.225141496397555,66,34,4,0,9.76861596852541,2.220715753734112
ESP-La Liga,2324,Osasuna,Aimar Oroz,4,2023,157,8424,M S,33,2370,2,2.920883681625128,1,2.1776060722768307,1,2.4306202111765742,25,26,3,0,11.14612780790776,7.546972875483334
ESP-La Liga,2324,Osasuna,Aitor Fernández,4,2023,157,4193,GK S,7,545,0,0.13203424215316772,0,0.13203424215316772,0,0.0,1,0,1,0,0.8849698007106781,0.8849698007106781
ESP-La Liga,2324,Osasuna,Alejandro Catena,4,2023,157,7604,D S,30,2543,1,2.216797783970833,1,2.216797783970833,3,1.2513669654726982,18,6,8,1,5.49226139485836,5.339984819293022
ESP-La Liga,2324,Osasuna,Ante Budimir,4,2023,157,1235,F S,33,2476,17,15.208166905678809,14,12.23505643196404,2,2.322105295024812,77,12,4,0,12.838875048793852,1.577920326963067
ESP-La Liga,2324,Osasuna,Asier Osambela,4,2023,157,12537,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Osasuna,Darko Brasanac,4,2023,157,5037,S,2,43,0,0.0,0,0.0,0,0.058772288262844086,0,1,0,0,0.09154532104730606,0.032773032784461975
ESP-La Liga,2324,Osasuna,David García,4,2023,157,5090,D,27,2338,0,1.1602762695401907,0,1.1602762695401907,1,0.9631527327001095,15,5,5,0,5.989079457707703,5.917239627800882
ESP-La Liga,2324,Osasuna,Ezequiel Ávila,4,2023,157,6955,F M S,23,1177,2,2.7618715008720756,2,2.7618715008720756,3,1.9776590215042233,36,23,5,3,7.255484355613589,3.985528225079179
ESP-La Liga,2324,Osasuna,Iker Muñoz,4,2023,157,11395,M S,28,1857,4,1.4409738574177027,4,1.4409738574177027,0,0.12078124517574906,23,5,5,0,4.938536483794451,4.333449829369783
ESP-La Liga,2324,Osasuna,Iñigo Arguibide,4,2023,157,12472,S,1,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Osasuna,Jesús Areso,4,2023,157,9768,D S,37,2667,1,0.1742449877783656,1,0.1742449877783656,6,3.528580255806446,9,36,3,0,8.42346422933042,6.302987055853009
ESP-La Liga,2324,Osasuna,Johan Mojica,4,2023,157,6242,D F S,30,2035,0,1.0765943648293614,0,1.0765943648293614,3,3.2767959982156754,17,24,1,0,7.460344950668514,5.053867304697633
ESP-La Liga,2324,Osasuna,Jon Moncayola,4,2023,157,7857,F M S,33,1800,1,0.9331170525401831,1,0.9331170525401831,3,2.5943564297631383,16,21,2,1,7.213975889608264,5.365969069302082
ESP-La Liga,2324,Osasuna,Jorge Herrando,4,2023,157,10858,D S,19,1643,0,0.6078655924648046,0,0.6078655924648046,1,0.8061938732862473,4,3,4,0,1.8355923192575574,1.5064674457535148
ESP-La Liga,2324,Osasuna,Jorge Moreno,4,2023,157,9819,S,1,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Osasuna,José Arnáiz,4,2023,157,6470,F M S,26,922,2,1.793456044048071,2,1.793456044048071,1,2.62796001508832,29,14,3,0,3.397945187985897,1.706015819683671
ESP-La Liga,2324,Osasuna,Juan Cruz,4,2023,157,8744,D S,26,1655,0,0.05429699271917343,0,0.05429699271917343,1,0.5691426796838641,3,5,3,0,2.553079799748957,2.369369168765843
ESP-La Liga,2324,Osasuna,Kike Barja,4,2023,157,5140,F M S,16,276,0,0.38865774869918823,0,0.38865774869918823,0,0.29795533046126366,4,5,3,0,1.1024686489254236,0.8619389664381742
ESP-La Liga,2324,Osasuna,Lucas Torró,4,2023,157,7050,M S,28,1791,1,1.4957571886479855,1,1.4957571886479855,0,0.6539105530828238,30,9,5,0,5.143669301643968,3.7087611369788647
ESP-La Liga,2324,Osasuna,Max Svensson,4,2023,157,12473,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Osasuna,Moi Gómez,4,2023,157,2198,F M S,28,2034,3,2.794319991953671,3,2.794319991953671,0,1.1854128642007709,19,24,3,0,9.092681156471372,5.7657966474071145
ESP-La Liga,2324,Osasuna,Pablo Ibáñez,4,2023,157,10857,M S,33,1126,1,2.0689656753093004,1,2.0689656753093004,2,1.3134953267872334,27,12,3,0,4.280975911766291,1.9462436437606812
ESP-La Liga,2324,Osasuna,Raul García,4,2023,157,8042,F S,35,1328,6,5.832890957593918,6,5.832890957593918,1,1.2678657453507185,33,10,4,0,7.1756522208452225,1.3460570983588696
ESP-La Liga,2324,Osasuna,Rubén García,4,2023,157,2183,F M S,30,1565,3,2.8549397652968764,3,2.8549397652968764,2,3.8173990715295076,28,32,1,0,7.513364969752729,2.6561790024861693
ESP-La Liga,2324,Osasuna,Rubén Peña,4,2023,157,5075,D F M S,29,2126,0,1.05329264793545,0,1.05329264793545,2,2.6980124656111,17,29,3,0,7.286354508250952,5.073089100420475
ESP-La Liga,2324,Osasuna,Sergio Herrera,4,2023,157,7859,GK,32,2875,0,0.0,0,0.0,0,0.007004786282777786,0,1,2,0,1.963049747981131,1.9560449616983533
ESP-La Liga,2324,Osasuna,Unai García,4,2023,157,5141,D S,9,558,1,0.0831124559044838,1,0.0831124559044838,0,0.006639647297561169,2,1,3,1,1.0445588678121567,1.0445588678121567
ESP-La Liga,2324,Osasuna,Xabi Huarte,4,2023,157,12608,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Rayo Vallecano,Abdul Mumin,4,2023,145,11105,D S,20,1698,1,0.6516401516273618,1,0.6516401516273618,0,0.49111843202263117,6,4,5,1,3.1330819092690945,2.766486033797264
ESP-La Liga,2324,Rayo Vallecano,Alfonso Espino,4,2023,145,8733,D S,31,2535,0,0.9701855070888996,0,0.9701855070888996,1,3.3670406583696604,18,28,9,0,7.077559070661664,3.9166309032589197
ESP-La Liga,2324,Rayo Vallecano,Andrei Ratiu,4,2023,145,7515,D S,12,629,0,0.3055592365562916,0,0.3055592365562916,0,0.7678892202675343,6,6,1,0,2.333376344293356,1.378071442246437
ESP-La Liga,2324,Rayo Vallecano,Aridane Hernández,4,2023,145,7856,D,19,1697,0,0.542479895055294,0,0.542479895055294,0,0.08530744630843401,5,3,3,0,3.7125490121543407,3.6912208311259747
ESP-La Liga,2324,Rayo Vallecano,Bebé,4,2023,145,2168,S,19,157,2,1.548812891356647,1,0.8055352820083499,0,0.26590096205472946,16,3,1,0,1.5149233266711235,0.8059836337342858
ESP-La Liga,2324,Rayo Vallecano,Daniel Cárdenas,4,2023,145,8108,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Rayo Vallecano,Diego Méndez,4,2023,145,10915,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Rayo Vallecano,Falcao,4,2023,145,696,F S,22,330,1,2.7179346177726984,0,1.9746569897979498,0,0.47535512410104275,17,4,3,0,1.6436348035931587,0.18408090434968472
ESP-La Liga,2324,Rayo Vallecano,Florian Lejeune,4,2023,145,5073,D,37,3330,3,2.7786948457360268,3,2.7786948457360268,1,1.1222076853737235,64,9,5,0,6.015694395639002,5.366033425554633
ESP-La Liga,2324,Rayo Vallecano,Isi Palazón,4,2023,145,9812,F M S,37,2854,4,6.335625420324504,2,4.849070153199136,1,2.2257266398519278,72,36,7,0,10.12043279223144,5.024445602670312
ESP-La Liga,2324,Rayo Vallecano,Iván Balliu,4,2023,145,5672,D S,33,2878,0,0.959212239831686,0,0.959212239831686,1,2.487216589972377,11,24,4,0,7.487997930496931,5.4183551874011755
ESP-La Liga,2324,Rayo Vallecano,Jorge De Frutos,4,2023,145,8107,M S,36,1499,2,4.203992499038577,2,4.203992499038577,0,1.2770522255450487,29,17,1,0,7.655280977487564,2.874981191009283
ESP-La Liga,2324,Rayo Vallecano,José Pozo,4,2023,145,4485,S,2,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Rayo Vallecano,Kike Pérez,4,2023,145,8470,F M S,24,820,1,1.450000587850809,1,1.450000587850809,0,0.5529084540903568,13,7,7,0,3.1939980909228325,1.7989067155867815
ESP-La Liga,2324,Rayo Vallecano,Miguel Crespo,4,2023,145,12398,M S,15,491,0,0.09849558584392071,0,0.09849558584392071,0,1.2121793515980244,2,6,4,0,3.1207608189433813,1.925723498687148
ESP-La Liga,2324,Rayo Vallecano,Pathé Ciss,4,2023,145,9815,D M S,31,1624,1,1.4027741933241487,1,1.4027741933241487,0,0.42111292853951454,22,11,10,0,4.941405242308974,3.482982475310564
ESP-La Liga,2324,Rayo Vallecano,Pep Chavarría,4,2023,145,11087,D M S,22,1149,1,0.9431706629693508,1,0.9431706629693508,1,1.0317076318897307,11,13,3,1,4.356292314827442,2.8271502293646336
ESP-La Liga,2324,Rayo Vallecano,Randy Nteka,4,2023,145,9813,F S,16,548,1,2.323896234855056,0,1.5806185957044363,1,1.2020751107484102,15,9,3,0,2.8216016944497824,0.3198093120008707
ESP-La Liga,2324,Rayo Vallecano,Raúl de Tomás,4,2023,145,4229,F S,25,1295,1,3.9389174664393067,0,3.1956398589536548,2,1.1559236701577902,39,8,5,0,5.204008745960891,2.344203056767583
ESP-La Liga,2324,Rayo Vallecano,Salvi Sánchez,4,2023,145,8735,S,1,21,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Rayo Vallecano,Sergio Camello,4,2023,145,7528,F S,31,1686,3,4.553138293325901,3,4.553138293325901,1,1.6020972728729248,34,20,3,0,9.425828685984015,3.8848830573260784
ESP-La Liga,2324,Rayo Vallecano,Stole Dimitrievski,4,2023,145,2619,GK,37,3330,0,0.0,0,0.0,0,0.051608214154839516,0,2,1,0,1.6695769000798464,1.6179686803370714
ESP-La Liga,2324,Rayo Vallecano,Unai López,4,2023,145,4091,M S,35,2184,1,0.8788710786029696,1,0.8788710786029696,2,2.6451427740976214,32,31,8,0,6.50930130854249,4.759890879504383
ESP-La Liga,2324,Rayo Vallecano,Álvaro García,4,2023,145,7071,F M S,32,2537,6,7.1121873166412115,6,7.1121873166412115,1,3.6980624217540026,45,40,6,1,11.993901647627354,1.8538533048704267
ESP-La Liga,2324,Rayo Vallecano,Óscar Trejo,4,2023,145,3208,F M S,31,1400,0,0.8453094018623233,0,0.8453094018623233,0,1.4899287717416883,18,22,4,1,4.244989138096571,2.539323018863797
ESP-La Liga,2324,Rayo Vallecano,Óscar Valentín,4,2023,145,9811,M S,34,2728,1,2.517518602311611,1,2.517518602311611,0,0.7553664008155465,15,11,5,1,6.878373552113771,6.031045524403453
ESP-La Liga,2324,Real Betis,Abner,4,2023,153,11318,D S,23,1384,0,0.17782322317361832,0,0.17782322317361832,1,1.2607837356626987,4,8,3,0,5.191712699830532,4.443651057779789
ESP-La Liga,2324,Real Betis,Aitor Ruibal,4,2023,153,6427,D M S,18,1040,2,1.2375148171558976,2,1.2375148171558976,1,1.127075096592307,13,10,5,0,4.722409792244434,3.3653818890452385
ESP-La Liga,2324,Real Betis,Andrés Guardado,4,2023,153,6164,M S,12,421,0,0.1238458976149559,0,0.1238458976149559,0,0.17838532384485006,5,5,2,0,2.278516659513116,2.1590131651610136
ESP-La Liga,2324,Real Betis,Assane Diao,4,2023,153,12081,F M S,18,1093,2,3.3369423635303974,2,3.3369423635303974,0,0.5736600309610367,21,11,4,0,4.840794697403908,2.2125620525330305
ESP-La Liga,2324,Real Betis,Ayoze Pérez,4,2023,153,770,F M S,31,2346,9,8.989579416811466,9,8.989579416811466,1,4.214360909536481,68,31,4,0,17.23151198029518,6.425478775054216
ESP-La Liga,2324,Real Betis,Borja Iglesias,4,2023,153,2543,F S,11,388,0,0.7683117017149925,0,0.7683117017149925,1,1.13411545753479,10,11,2,0,2.835924595594406,1.062027856707573
ESP-La Liga,2324,Real Betis,Chadi Riad,4,2023,153,11167,D S,26,2160,0,0.6348644411191344,0,0.6348644411191344,0,0.1388264000415802,11,2,1,0,3.816927118226886,3.80872711353004
ESP-La Liga,2324,Real Betis,Claudio Bravo,4,2023,153,1731,GK,7,630,0,0.0,0,0.0,0,0.04696699231863022,0,1,0,0,0.6719896532595158,0.6250226609408855
ESP-La Liga,2324,Real Betis,Cédric Bakambu,4,2023,153,2306,F S,4,197,0,0.33870967477560043,0,0.33870967477560043,0,0.6694268435239792,4,3,1,0,0.9776408933103085,0.09442202001810074
ESP-La Liga,2324,Real Betis,Francisco Vieites,4,2023,153,6643,GK S,4,311,0,0.0,0,0.0,0,0.0,0,0,0,0,0.931511509232223,0.931511509232223
ESP-La Liga,2324,Real Betis,Germán Pezzella,4,2023,153,2143,D,32,2794,1,2.0016124481335282,1,2.0016124481335282,0,0.6059935558587313,23,4,7,0,6.906882889568806,6.8436340764164925
ESP-La Liga,2324,Real Betis,Guido Rodríguez,4,2023,153,8267,M S,24,1865,2,0.7606446947902441,2,0.7606446947902441,0,0.7604827135801315,18,4,6,0,6.565757455304265,5.561212830245495
ESP-La Liga,2324,Real Betis,Héctor Bellerín,4,2023,153,492,D M S,23,1704,0,0.3341669738292694,0,0.3341669738292694,1,1.9478861335664988,2,15,0,1,6.715505924075842,5.353044997900724
ESP-La Liga,2324,Real Betis,Isco,4,2023,153,2255,M S,29,2377,8,9.666563872247934,6,8.180008582770824,5,8.340999964624643,63,81,10,0,19.04085874557495,7.847405590116978
ESP-La Liga,2324,Real Betis,Johnny Cardoso,4,2023,153,12323,M S,17,1347,1,1.400701679289341,1,1.400701679289341,2,0.45721036568284035,12,8,3,0,2.722668305039406,2.138847252354026
ESP-La Liga,2324,Real Betis,Juan Cruz,4,2023,153,6759,S,5,53,0,0.08561941422522068,0,0.08561941422522068,0,0.052334535866975784,2,1,0,0,0.15575972571969032,0.017805779352784157
ESP-La Liga,2324,Real Betis,Juan Miranda,4,2023,153,7286,D S,25,1871,1,2.5544359046034515,1,2.5544359046034515,1,2.2766245119273663,15,21,8,0,9.586240943521261,6.43008853495121
ESP-La Liga,2324,Real Betis,Luiz Felipe,4,2023,153,6177,D,4,360,0,0.1076035313308239,0,0.1076035313308239,0,0.09917697310447693,2,1,1,0,0.6651503592729568,0.6651503592729568
ESP-La Liga,2324,Real Betis,Luiz Henrique,4,2023,153,11030,M S,14,604,0,1.6164679657667875,0,1.6164679657667875,3,2.7225920632481575,18,11,1,0,4.459690233692527,1.529390474781394
ESP-La Liga,2324,Real Betis,Marc Bartra,4,2023,153,2453,D,3,230,0,0.21769772842526436,0,0.21769772842526436,0,0.0,3,0,1,0,0.41875704377889633,0.41875704377889633
ESP-La Liga,2324,Real Betis,Marc Roca,4,2023,153,5086,M S,26,2023,2,1.066370977088809,2,1.066370977088809,2,1.9638910461217165,20,19,5,0,10.028404958546162,8.13139932602644
ESP-La Liga,2324,Real Betis,Nabil Fekir,4,2023,153,3667,F M S,19,1052,1,2.299122029915452,1,2.299122029915452,2,2.2748832907527685,27,30,1,0,4.824952717870474,2.524621143937111
ESP-La Liga,2324,Real Betis,Pablo Busto,4,2023,153,12082,S,2,37,0,0.012962229549884796,0,0.012962229549884796,0,0.284610390663147,1,1,0,0,0.3917483687400818,0.10713799297809601
ESP-La Liga,2324,Real Betis,Pablo Fornals,4,2023,153,2335,M S,15,1180,3,2.7575502321124077,3,2.7575502321124077,2,2.4938491079956293,17,23,2,0,6.276711612939835,2.003740269690752
ESP-La Liga,2324,Real Betis,Paul Akouokou,4,2023,153,7355,S,2,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.37842428870499134,0.37842428870499134
ESP-La Liga,2324,Real Betis,Ricardo Visus,4,2023,153,8571,D S,3,151,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2860291302204132,0.2860291302204132
ESP-La Liga,2324,Real Betis,Rodrigo Sánchez,4,2023,153,8410,M S,29,988,0,1.2866828525438905,0,1.2866828525438905,0,1.013054247945547,18,15,0,0,4.859820757061243,2.7596865203231573
ESP-La Liga,2324,Real Betis,Rui Silva,4,2023,153,5109,GK,28,2479,0,0.0,0,0.0,0,0.0,0,0,4,0,2.6925004106014967,2.6925004106014967
ESP-La Liga,2324,Real Betis,Sergi Altimira,4,2023,153,11953,M S,14,564,1,0.23861233610659838,1,0.23861233610659838,0,0.12523016892373562,7,4,1,0,1.3789741024374962,1.1615048851817846
ESP-La Liga,2324,Real Betis,Sokratis,4,2023,153,371,D S,15,1128,0,0.146733857691288,0,0.146733857691288,0,0.038807664066553116,2,1,6,0,2.855895947664976,2.855895947664976
ESP-La Liga,2324,Real Betis,William Carvalho,4,2023,153,6926,M S,22,604,1,0.3391710165888071,1,0.3391710165888071,3,0.833967974409461,8,10,2,0,3.33754407428205,3.022481644526124
ESP-La Liga,2324,Real Betis,Willian José,4,2023,153,2361,F S,33,2004,10,6.604414518922567,10,6.604414518922567,5,3.088982405140996,48,27,0,1,11.779934830963612,2.7242426984012127
ESP-La Liga,2324,Real Betis,Youssouf Sabaly,4,2023,153,3399,D,12,1053,0,0.11009410582482815,0,0.11009410582482815,1,0.6800671080127358,4,4,2,0,2.208556307479739,1.8626900296658278
ESP-La Liga,2324,Real Madrid,Alvaro Rodríguez,4,2023,150,11186,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Real Madrid,Andriy Lunin,4,2023,150,7194,GK,21,1890,0,0.0,0,0.0,0,0.1058787852525711,0,1,2,0,5.532087583094835,5.426208805292845
ESP-La Liga,2324,Real Madrid,Antonio Rüdiger,4,2023,150,1822,D S,33,2704,1,1.827603718265891,1,1.827603718265891,0,1.1107329986989498,19,5,7,0,18.69485248811543,17.799246959388256
ESP-La Liga,2324,Real Madrid,Arda Güler,4,2023,150,12190,F M S,10,365,6,1.991128913126886,6,1.991128913126886,0,0.1776059940457344,15,2,1,0,4.972774624824524,3.295796275138855
ESP-La Liga,2324,Real Madrid,Aurelien Tchouameni,4,2023,150,6560,D M S,27,1989,3,1.1284832786768675,3,1.1284832786768675,1,1.016305934637785,27,10,6,0,14.34218283277005,13.378327887505293
ESP-La Liga,2324,Real Madrid,Brahim Diaz,4,2023,150,6421,F M S,31,1548,8,7.064669705927372,8,7.064669705927372,6,5.103312510065734,38,30,0,0,17.72036318667233,7.117511269636452
ESP-La Liga,2324,Real Madrid,Dani Ceballos,4,2023,150,2446,M S,20,556,0,0.51682398468256,0,0.51682398468256,2,1.323996583931148,7,12,2,0,6.05693104211241,4.6717898128554225
ESP-La Liga,2324,Real Madrid,Daniel Carvajal,4,2023,150,2260,D S,28,2191,4,2.5843210201710463,4,2.5843210201710463,3,2.846800524741411,18,21,3,1,17.779699720442295,13.596170537173748
ESP-La Liga,2324,Real Madrid,David Alaba,4,2023,150,391,D,14,1154,0,1.2931234426796436,0,1.2931234426796436,1,0.8402687106281519,14,10,2,0,6.041483221575618,5.476463763043284
ESP-La Liga,2324,Real Madrid,Eder Militão,4,2023,150,7829,D S,10,498,0,0.08027930557727814,0,0.08027930557727814,0,0.0,2,0,0,0,3.2499173879623413,3.2353989481925964
ESP-La Liga,2324,Real Madrid,Eduardo Camavinga,4,2023,150,7359,D M S,31,1847,0,0.8755504079163074,0,0.8755504079163074,2,1.74825625307858,17,20,9,0,14.26892701536417,12.717680420726538
ESP-La Liga,2324,Real Madrid,Federico Valverde,4,2023,150,6241,M S,37,2931,2,4.201607981696725,2,4.201607981696725,7,6.22173410281539,56,49,2,0,27.96735017001629,20.866584636271
ESP-La Liga,2324,Real Madrid,Ferland Mendy,4,2023,150,6233,D S,23,1758,0,0.26660076156258583,0,0.26660076156258583,0,1.1088898330926895,5,11,5,0,12.091725358739495,10.99658022262156
ESP-La Liga,2324,Real Madrid,Fran García,4,2023,150,9810,D S,25,1377,1,0.8616898478940129,1,0.8616898478940129,5,2.6056827530264854,9,16,2,0,10.994455020874739,8.379380259662867
ESP-La Liga,2324,Real Madrid,Gonzalo García,4,2023,150,12035,S,2,10,0,0.05425673723220825,0,0.05425673723220825,0,0.0,1,0,0,0,0.05425673723220825,0.0
ESP-La Liga,2324,Real Madrid,Joselu,4,2023,150,866,F S,34,1631,10,13.563519598916173,10,12.076964350417256,2,2.3252388201653957,63,12,0,0,17.439819484949112,5.645642139017582
ESP-La Liga,2324,Real Madrid,Jude Bellingham,4,2023,150,8824,F M S,28,2351,19,12.974516276270151,18,12.231238637119532,6,5.894492693245411,63,48,5,0,27.42240233719349,15.474829688668251
ESP-La Liga,2324,Real Madrid,Kepa,4,2023,150,5061,GK S,14,1194,0,0.0,0,0.0,0,0.0,0,0,1,0,3.6908441241830587,3.6908441241830587
ESP-La Liga,2324,Real Madrid,Lucas Vázquez,4,2023,150,2253,D S,29,1385,3,1.4752543810755014,3,1.4752543810755014,5,5.109131463803351,11,29,0,0,13.438542291522026,9.925284247845411
ESP-La Liga,2324,Real Madrid,Luka Modric,4,2023,150,2250,M S,32,1673,2,1.234472492709756,2,1.234472492709756,6,7.648128478787839,25,55,2,0,17.069808715954423,14.450822414830327
ESP-La Liga,2324,Real Madrid,Mario Martín,4,2023,150,11349,S,2,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Real Madrid,Nacho,4,2023,150,2247,D S,29,1719,0,0.34773121774196625,0,0.34773121774196625,1,1.0648770369589329,5,5,4,2,8.827640989795327,8.595789207145572
ESP-La Liga,2324,Real Madrid,Nico Paz,4,2023,150,11541,S,4,12,0,0.10461101680994034,0,0.10461101680994034,0,0.0,2,0,0,0,0.10461101680994034,0.0
ESP-La Liga,2324,Real Madrid,Rodrygo,4,2023,150,8015,F S,34,2426,10,12.429995279759169,10,11.68671764060855,5,4.424967087805271,87,46,2,0,22.537924271076918,10.114376921206713
ESP-La Liga,2324,Real Madrid,Thibaut Courtois,4,2023,150,680,GK,4,336,0,0.0,0,0.0,0,0.17622508108615875,0,1,0,0,2.6165935900062323,2.4403685238212347
ESP-La Liga,2324,Real Madrid,Toni Kroos,4,2023,150,2369,M S,33,2152,1,1.7282002866268158,1,1.7282002866268158,8,6.074183616787195,35,62,3,0,19.829758189618587,18.521783612668514
ESP-La Liga,2324,Real Madrid,Vinícius Júnior,4,2023,150,7008,F M S,26,1902,15,15.999081552028656,14,15.255804002285004,5,4.433579048141837,78,31,7,0,20.517531529068947,4.835081744939089
ESP-La Liga,2324,Real Sociedad,Aihen Muñoz,4,2023,140,7306,D S,21,1094,0,0.2717834999784827,0,0.2717834999784827,2,1.6518815699964762,7,12,2,0,5.011136032640934,3.6858802884817123
